subject_id,item_id,counterbalance,condition,audience_group,shared.tangram,unique.tangram,response.unique
11130f11-ea59-42de-841a-86d0b2e2717c,1,a,refer either,red,F,I,shared
11130f11-ea59-42de-841a-86d0b2e2717c,1,a,social one,blue,G,I,unique
11130f11-ea59-42de-841a-86d0b2e2717c,1,a,refer either,red,F,J,shared
11130f11-ea59-42de-841a-86d0b2e2717c,1,a,refer either,red,G,I,shared
11130f11-ea59-42de-841a-86d0b2e2717c,1,a,social one,blue,G,J,unique
11130f11-ea59-42de-841a-86d0b2e2717c,1,a,refer one,red,G,J,unique
11130f11-ea59-42de-841a-86d0b2e2717c,1,a,social one,blue,F,E,unique
11130f11-ea59-42de-841a-86d0b2e2717c,1,a,refer one,blue,G,E,unique
11130f11-ea59-42de-841a-86d0b2e2717c,1,a,refer one,blue,K,E,unique
11130f11-ea59-42de-841a-86d0b2e2717c,1,a,refer either,red,K,E,shared
11130f11-ea59-42de-841a-86d0b2e2717c,1,a,social one,blue,K,J,unique
11130f11-ea59-42de-841a-86d0b2e2717c,1,a,refer either,blue,F,E,shared
11130f11-ea59-42de-841a-86d0b2e2717c,1,a,refer either,blue,F,J,shared
11130f11-ea59-42de-841a-86d0b2e2717c,1,a,refer one,red,F,E,unique
11130f11-ea59-42de-841a-86d0b2e2717c,1,a,refer either,red,K,J,shared
11130f11-ea59-42de-841a-86d0b2e2717c,1,a,refer one,blue,F,E,unique
31d2cfe8-7268-434c-a6d8-3261f086cb52,1,a,social one,red,K,E,unique
31d2cfe8-7268-434c-a6d8-3261f086cb52,1,a,social one,blue,G,J,unique
31d2cfe8-7268-434c-a6d8-3261f086cb52,1,a,refer one,red,F,J,shared
31d2cfe8-7268-434c-a6d8-3261f086cb52,1,a,refer one,red,G,E,shared
31d2cfe8-7268-434c-a6d8-3261f086cb52,1,a,social one,blue,K,E,shared
31d2cfe8-7268-434c-a6d8-3261f086cb52,1,a,refer either,blue,K,E,unique
31d2cfe8-7268-434c-a6d8-3261f086cb52,1,a,refer either,blue,F,E,shared
31d2cfe8-7268-434c-a6d8-3261f086cb52,1,a,social one,blue,G,E,shared
31d2cfe8-7268-434c-a6d8-3261f086cb52,1,a,refer one,red,K,J,shared
31d2cfe8-7268-434c-a6d8-3261f086cb52,1,a,refer one,red,F,I,unique
31d2cfe8-7268-434c-a6d8-3261f086cb52,1,a,refer one,blue,K,J,unique
31d2cfe8-7268-434c-a6d8-3261f086cb52,1,a,refer one,blue,F,I,unique
31d2cfe8-7268-434c-a6d8-3261f086cb52,1,a,social one,red,G,I,unique
31d2cfe8-7268-434c-a6d8-3261f086cb52,1,a,refer either,red,F,I,unique
31d2cfe8-7268-434c-a6d8-3261f086cb52,1,a,social one,red,K,J,shared
31d2cfe8-7268-434c-a6d8-3261f086cb52,1,a,refer either,red,G,I,shared
