subject_id,item_id,counterbalance,trial_num,n_blue,n_naive,goal,previous_selection,selected_tangram,selected_tangram_group,selected_tangram_earlier_red,selected_tangram_earlier_blue,selected_tangram_later_red,selected_tangram_later_blue,written_label,sbert_cosine_earlier_blue,sbert_cosine_earlier_red,sbert_cosine_later_blue,sbert_cosine_later_red,utt_length
a067c7fb-d8c9-41eb-bcbd-21b4dd9e72b2,0,b,35,3,8,refer,F,E,shared,"sitting down, facing right, with the hat thing on its head","It looks like a windmill on top of a hill, the peak is on the left, two triangles and a square on top",crazy hat person,windmill,sitting facing right,0.10641077905893326,0.5767144560813904,0.03227321803569794,0.06774269789457321,3
a067c7fb-d8c9-41eb-bcbd-21b4dd9e72b2,0,b,36,2,8,refer,E,C,red_specific,"square head balancing on a cornder, body is a rectangle on a lean, then two arms reaching up above the head",,italian,,waving arms,nan,0.36440396308898926,nan,0.14680764079093933,2
a067c7fb-d8c9-41eb-bcbd-21b4dd9e72b2,0,b,37,4,1,social,C,E,shared,"sitting down, facing right, with the hat thing on its head","It looks like a windmill on top of a hill, the peak is on the left, two triangles and a square on top",crazy hat person,windmill,sitting facing right,0.10641077905893326,0.5767144560813904,0.03227321803569794,0.06774269789457321,3
a067c7fb-d8c9-41eb-bcbd-21b4dd9e72b2,0,b,38,3,4,refer,E,F,shared,"Person sitting down, facing the left, kind of like he's looking down, foot is facing left, knees kind of make a triangle shape","sitting down looking upwards, legs in front with arms under its knees",sad,arms under knees,man sitting down facing left,0.545953094959259,0.6944834589958191,0.27812498807907104,0.2119915783405304,5
a067c7fb-d8c9-41eb-bcbd-21b4dd9e72b2,0,b,39,3,1,refer,F,C,red_specific,"square head balancing on a cornder, body is a rectangle on a lean, then two arms reaching up above the head",,italian,,waving arms,nan,0.36440396308898926,nan,0.14680764079093933,2
a067c7fb-d8c9-41eb-bcbd-21b4dd9e72b2,0,b,40,0,8,refer,C,E,shared,"sitting down, facing right, with the hat thing on its head","It looks like a windmill on top of a hill, the peak is on the left, two triangles and a square on top",crazy hat person,windmill,sitting facing right,0.10641077905893326,0.5767144560813904,0.03227321803569794,0.06774269789457321,3
a067c7fb-d8c9-41eb-bcbd-21b4dd9e72b2,0,b,41,1,2,social,E,C,red_specific,"square head balancing on a cornder, body is a rectangle on a lean, then two arms reaching up above the head",,italian,,waving arms,nan,0.36440396308898926,nan,0.14680764079093933,2
a067c7fb-d8c9-41eb-bcbd-21b4dd9e72b2,0,b,42,3,0,refer,C,E,shared,"sitting down, facing right, with the hat thing on its head","It looks like a windmill on top of a hill, the peak is on the left, two triangles and a square on top",crazy hat person,windmill,sitting facing right,0.10641077905893326,0.5767144560813904,0.03227321803569794,0.06774269789457321,3
a067c7fb-d8c9-41eb-bcbd-21b4dd9e72b2,0,b,43,2,1,refer,E,F,shared,"Person sitting down, facing the left, kind of like he's looking down, foot is facing left, knees kind of make a triangle shape","sitting down looking upwards, legs in front with arms under its knees",sad,arms under knees,man sitting down facing left,0.545953094959259,0.6944834589958191,0.27812498807907104,0.2119915783405304,5
a067c7fb-d8c9-41eb-bcbd-21b4dd9e72b2,0,b,44,3,2,refer,F,C,red_specific,"square head balancing on a cornder, body is a rectangle on a lean, then two arms reaching up above the head",,italian,,waving arms,nan,0.36440396308898926,nan,0.14680764079093933,2
a067c7fb-d8c9-41eb-bcbd-21b4dd9e72b2,0,b,45,2,0,social,C,E,shared,"sitting down, facing right, with the hat thing on its head","It looks like a windmill on top of a hill, the peak is on the left, two triangles and a square on top",crazy hat person,windmill,sitting facing right,0.10641077905893326,0.5767144560813904,0.03227321803569794,0.06774269789457321,3
a067c7fb-d8c9-41eb-bcbd-21b4dd9e72b2,0,b,46,4,0,social,E,C,red_specific,"square head balancing on a cornder, body is a rectangle on a lean, then two arms reaching up above the head",,italian,,waving arms,nan,0.36440396308898926,nan,0.14680764079093933,2
a067c7fb-d8c9-41eb-bcbd-21b4dd9e72b2,0,b,47,3,16,refer,C,B,red_specific,"the head is on a flat surface with a triangle stuck to the side of the head, the head and neck look a bit like a pacman mouth",,mouse,,dog looking one,nan,0.2903609275817871,nan,0.12895187735557556,3
a067c7fb-d8c9-41eb-bcbd-21b4dd9e72b2,0,b,48,4,2,refer,B,F,shared,"Person sitting down, facing the left, kind of like he's looking down, foot is facing left, knees kind of make a triangle shape","sitting down looking upwards, legs in front with arms under its knees",sad,arms under knees,man sitting down facing left,0.545953094959259,0.6944834589958191,0.27812498807907104,0.2119915783405304,5
a067c7fb-d8c9-41eb-bcbd-21b4dd9e72b2,0,b,49,2,4,refer,F,C,red_specific,"square head balancing on a cornder, body is a rectangle on a lean, then two arms reaching up above the head",,italian,,waving arms,nan,0.36440396308898926,nan,0.14680764079093933,2
a067c7fb-d8c9-41eb-bcbd-21b4dd9e72b2,0,b,50,3,8,social,C,F,shared,"Person sitting down, facing the left, kind of like he's looking down, foot is facing left, knees kind of make a triangle shape","sitting down looking upwards, legs in front with arms under its knees",sad,arms under knees,man sitting down facing left,0.545953094959259,0.6944834589958191,0.27812498807907104,0.2119915783405304,5
a067c7fb-d8c9-41eb-bcbd-21b4dd9e72b2,0,b,51,4,16,social,F,B,red_specific,"the head is on a flat surface with a triangle stuck to the side of the head, the head and neck look a bit like a pacman mouth",,mouse,,dog looking one,nan,0.2903609275817871,nan,0.12895187735557556,3
a067c7fb-d8c9-41eb-bcbd-21b4dd9e72b2,0,b,52,1,4,refer,B,F,shared,"Person sitting down, facing the left, kind of like he's looking down, foot is facing left, knees kind of make a triangle shape","sitting down looking upwards, legs in front with arms under its knees",sad,arms under knees,man sitting down facing left,0.545953094959259,0.6944834589958191,0.27812498807907104,0.2119915783405304,5
3cfc6a97-4736-4775-8808-460971e353d9,1,a,0,4,2,social,,D,shared,"someone facing left, their back is a straight line, sort of looks like they're holding a book open","this looks like a standing person with a triangle and square put together sticking out of the left side, and the bottom is flat and there's a small triangle at the bottom sticking out left too, like a guy with long sleeves looking at a book",priest,long sleeved book,"Person with diamond head, long sleeve robe facing left and a straight right back.",0.42941632866859436,0.42328590154647827,0.2576937675476074,0.379855215549469,14
3cfc6a97-4736-4775-8808-460971e353d9,1,a,1,2,0,social,D,C,shared,"square head balancing on a cornder, body is a rectangle on a lean, then two arms reaching up above the head",Looks like a man raising both hands into the air. It looks a bit like they are shrugging.,italian,shrug,"diamond head, raised arms above head with left slanting body leaning on the right corner.",0.5016204118728638,0.5761291980743408,0.21573661267757416,0.15079566836357117,15
3cfc6a97-4736-4775-8808-460971e353d9,1,a,2,4,16,social,C,B,shared,"the head is on a flat surface with a triangle stuck to the side of the head, the head and neck look a bit like a pacman mouth","the person is kneeling with their hands streched out, not the one facing sideways, looks like their heels are up behind them, with a little triangle sticking up behind them",mouse,princess dance,diamond head person with triangle robe arm on each side and kneeling down with foot sticking out on the left.,0.751510739326477,0.4687478542327881,0.25362637639045715,0.02300163172185421,20
3cfc6a97-4736-4775-8808-460971e353d9,1,a,3,0,16,refer,B,I,blue_specific,,"the one that looks like a standing person with one leg on the ground and one sticking out to the right, and two triangles pointing left",,yoga guy,diamond head facing left with both hands to the left and person is sticking its leg back to the right.,0.6249791979789734,nan,0.19143101572990417,nan,20
3cfc6a97-4736-4775-8808-460971e353d9,1,a,4,4,1,refer,I,E,red_specific,"sitting down, facing right, with the hat thing on its head",,crazy hat person,,diamond head wearing a hat and is sitting down facing right,nan,0.8270429372787476,nan,0.5832788944244385,11
3cfc6a97-4736-4775-8808-460971e353d9,1,a,5,1,4,refer,E,I,blue_specific,,"the one that looks like a standing person with one leg on the ground and one sticking out to the right, and two triangles pointing left",,yoga guy,diamond head facing left with both hands to the left and person is sticking its leg back to the right.,0.6249791979789734,nan,0.19143101572990417,nan,20
3cfc6a97-4736-4775-8808-460971e353d9,1,a,6,0,2,refer,I,D,shared,"someone facing left, their back is a straight line, sort of looks like they're holding a book open","this looks like a standing person with a triangle and square put together sticking out of the left side, and the bottom is flat and there's a small triangle at the bottom sticking out left too, like a guy with long sleeves looking at a book",priest,long sleeved book,diamond head facing left with long sleeve robes and back is straight on the right.,0.32574462890625,0.4041096866130829,0.28840774297714233,0.35335689783096313,15
3cfc6a97-4736-4775-8808-460971e353d9,1,a,7,1,16,refer,D,E,red_specific,"sitting down, facing right, with the hat thing on its head",,crazy hat person,,diamond head wearing a hat and is sitting down facing right side,nan,0.8208656907081604,nan,0.5817841291427612,12
3cfc6a97-4736-4775-8808-460971e353d9,1,a,8,4,4,social,E,F,red_specific,"Person sitting down, facing the left, kind of like he's looking down, foot is facing left, knees kind of make a triangle shape",,sad,,The person sitting down with bent knees facing left with diamond shaped head.,nan,0.7756131887435913,nan,0.2371247559785843,13
3cfc6a97-4736-4775-8808-460971e353d9,1,a,9,1,2,social,F,L,blue_specific,,"Mand Kneeling, praying. Not all the way to the ground though. Also looks like someone doing a squat. Knees bent",,squats,diamond head facing right squatting down with arms sticking out,0.441897451877594,nan,0.4247177541255951,nan,10
3cfc6a97-4736-4775-8808-460971e353d9,1,a,10,3,16,refer,L,D,shared,"someone facing left, their back is a straight line, sort of looks like they're holding a book open","this looks like a standing person with a triangle and square put together sticking out of the left side, and the bottom is flat and there's a small triangle at the bottom sticking out left too, like a guy with long sleeves looking at a book",priest,long sleeved book,diamond head facing left with long sleeve robes and back is straight on the right.,0.32574462890625,0.4041096866130829,0.28840774297714233,0.35335689783096313,15
3cfc6a97-4736-4775-8808-460971e353d9,1,a,11,2,1,refer,D,I,blue_specific,,"the one that looks like a standing person with one leg on the ground and one sticking out to the right, and two triangles pointing left",,yoga guy,diamond head facing left with both hands out to the left and person is sticking its leg back to the right balancing on one leg.,0.6647222638130188,nan,0.31577199697494507,nan,25
3cfc6a97-4736-4775-8808-460971e353d9,1,a,12,3,8,refer,I,E,red_specific,"sitting down, facing right, with the hat thing on its head",,crazy hat person,,diamond head wearing a hat and is sitting down facing the right side,nan,0.8252163529396057,nan,0.5665600299835205,13
3cfc6a97-4736-4775-8808-460971e353d9,1,a,13,2,16,refer,E,D,shared,"someone facing left, their back is a straight line, sort of looks like they're holding a book open","this looks like a standing person with a triangle and square put together sticking out of the left side, and the bottom is flat and there's a small triangle at the bottom sticking out left too, like a guy with long sleeves looking at a book",priest,long sleeved book,diamond head facing left with long sleeve robes and back is straight on the right.,0.32574462890625,0.4041096866130829,0.28840774297714233,0.35335689783096313,15
3cfc6a97-4736-4775-8808-460971e353d9,1,a,14,1,1,social,D,F,red_specific,"Person sitting down, facing the left, kind of like he's looking down, foot is facing left, knees kind of make a triangle shape",,sad,,The person sitting down with bent knees facing left with diamond shaped head.,nan,0.7756131887435913,nan,0.2371247559785843,13
3cfc6a97-4736-4775-8808-460971e353d9,1,a,15,4,0,refer,F,L,blue_specific,,"Mand Kneeling, praying. Not all the way to the ground though. Also looks like someone doing a squat. Knees bent",,squats,diamond head facing right squatting down with arms sticking out  to the right,0.4522872567176819,nan,0.4340965747833252,nan,13
3cfc6a97-4736-4775-8808-460971e353d9,1,a,16,1,8,social,L,I,blue_specific,,"the one that looks like a standing person with one leg on the ground and one sticking out to the right, and two triangles pointing left",,yoga guy,diamond head facing left with both hands out to the left and person is sticking its leg back to the right balancing on one leg.,0.6647222638130188,nan,0.31577199697494507,nan,25
3cfc6a97-4736-4775-8808-460971e353d9,1,a,17,3,8,social,I,E,red_specific,"sitting down, facing right, with the hat thing on its head",,crazy hat person,,diamond head wearing a hat and is sitting down facing right,nan,0.8270429372787476,nan,0.5832788944244385,11
3cfc6a97-4736-4775-8808-460971e353d9,1,a,18,0,8,refer,E,D,shared,"someone facing left, their back is a straight line, sort of looks like they're holding a book open","this looks like a standing person with a triangle and square put together sticking out of the left side, and the bottom is flat and there's a small triangle at the bottom sticking out left too, like a guy with long sleeves looking at a book",priest,long sleeved book,diamond head facing to the left with long sleeve robes and back is straight on the right.,0.32820022106170654,0.41274943947792053,0.2838342785835266,0.33933770656585693,17
3cfc6a97-4736-4775-8808-460971e353d9,1,a,19,4,4,refer,D,F,red_specific,"Person sitting down, facing the left, kind of like he's looking down, foot is facing left, knees kind of make a triangle shape",,sad,,The person sitting down with bent knees facing left with diamond shaped head.,nan,0.7756131887435913,nan,0.2371247559785843,13
3cfc6a97-4736-4775-8808-460971e353d9,1,a,20,1,8,refer,F,L,blue_specific,,"Mand Kneeling, praying. Not all the way to the ground though. Also looks like someone doing a squat. Knees bent",,squats,diamond head facing right squatting down with arms sticking out,0.441897451877594,nan,0.4247177541255951,nan,10
3cfc6a97-4736-4775-8808-460971e353d9,1,a,21,2,8,refer,L,F,red_specific,"Person sitting down, facing the left, kind of like he's looking down, foot is facing left, knees kind of make a triangle shape",,sad,,The person sitting down with bent knees facing left with diamond shaped head.,nan,0.7756131887435913,nan,0.2371247559785843,13
3cfc6a97-4736-4775-8808-460971e353d9,1,a,22,3,1,refer,F,D,shared,"someone facing left, their back is a straight line, sort of looks like they're holding a book open","this looks like a standing person with a triangle and square put together sticking out of the left side, and the bottom is flat and there's a small triangle at the bottom sticking out left too, like a guy with long sleeves looking at a book",priest,long sleeved book,diamond head facing left with long sleeve robe and back is straight on the right.,0.3273334205150604,0.41544657945632935,0.3004208207130432,0.3015361428260803,15
3cfc6a97-4736-4775-8808-460971e353d9,1,a,23,2,8,social,D,E,red_specific,"sitting down, facing right, with the hat thing on its head",,crazy hat person,,diamond head wearing a hat and is sitting down facing the right side,nan,0.8252163529396057,nan,0.5665600299835205,13
