subject_id,item_id,counterbalance,trial_num,n_blue,n_naive,goal,previous_selection,selected_tangram,selected_tangram_group,written_label
5a876665ae9a0b0001a9fbe3,0,a,48,3,16,refer,C,A,A,Square head on back
5a876665ae9a0b0001a9fbe3,0,a,49,1,16,social,A,F,B,sad boy
5a876665ae9a0b0001a9fbe3,0,a,50,3,1,social,F,D,A,priest
5a876665ae9a0b0001a9fbe3,0,a,51,3,4,social,D,E,B,funny hat
5a876665ae9a0b0001a9fbe3,0,a,52,1,8,social,E,D,A,priest
67884b1aa6c55d9dd2388778,0,a,0,4,1,refer,,I,C,"A dancer facing to the left, arms down and out with one leg completely straight and the other leg up and behind her"
67884b1aa6c55d9dd2388778,0,a,1,1,1,social,I,B,A,An angel facing right and on her knees praying
67884b1aa6c55d9dd2388778,0,a,2,1,8,social,B,E,B,Man with a windmill on his head
67884b1aa6c55d9dd2388778,0,a,3,2,2,social,E,F,B,sad man
67884b1aa6c55d9dd2388778,0,a,4,3,4,social,F,C,A,man with his arms up and falling backward to the left
67884b1aa6c55d9dd2388778,0,a,5,3,0,refer,C,D,A,man preaching
67884b1aa6c55d9dd2388778,0,a,6,4,2,refer,D,L,C,man facing right serving tray of food
67884b1aa6c55d9dd2388778,0,a,7,2,8,refer,L,H,B,man facing to the right sitting on his knees
67884b1aa6c55d9dd2388778,0,a,8,1,2,refer,H,E,B,man facing to the right sitting with feathers on his head
67884b1aa6c55d9dd2388778,0,a,9,2,1,refer,E,B,A,person facing right praying with their arms bent up
67884b1aa6c55d9dd2388778,0,a,10,2,0,social,B,A,A,man walking to the left wearing a backpack and other hiking gear
67884b1aa6c55d9dd2388778,0,a,11,3,2,refer,A,C,A,man facing to the right with his arms outstretched toward the sky
67884b1aa6c55d9dd2388778,0,a,12,0,4,refer,C,F,B,"man facing left, sitting with his legs bent out in front with his back to the wall"
67884b1aa6c55d9dd2388778,0,a,13,4,16,social,F,H,B,man sitting facing right with no arms
67884b1aa6c55d9dd2388778,0,a,14,3,4,refer,H,L,C,man facing right in the middle of a squat
67884b1aa6c55d9dd2388778,0,a,15,4,2,social,L,H,B,man meditating to the right
67884b1aa6c55d9dd2388778,0,a,16,2,16,refer,H,K,C,woman riding a segway to the right
67884b1aa6c55d9dd2388778,0,a,17,4,8,refer,K,I,C,ice skater landing a jump with her arms out and one leg out behind her
67884b1aa6c55d9dd2388778,0,a,18,4,0,refer,I,G,B,A person dragging another person who is facing left while they are sitting up
67884b1aa6c55d9dd2388778,0,a,19,4,0,social,G,E,B,Windmill on top of a mountain
67884b1aa6c55d9dd2388778,0,a,20,2,4,social,E,J,C,A planter with a diamond-shaped flower growing out of the top center
67884b1aa6c55d9dd2388778,0,a,21,3,8,social,J,F,B,sitting facing the left looking straight ahead
67884b1aa6c55d9dd2388778,0,a,22,3,1,social,F,G,B,looks like the llama from emperor's new groove
67884b1aa6c55d9dd2388778,0,a,23,0,16,refer,G,A,A,"facing left, a man giving a child a piggy back ride"
67884b1aa6c55d9dd2388778,0,a,24,3,2,social,A,K,C,robot on a scooter serving a tray of food
67884b1aa6c55d9dd2388778,0,a,25,1,4,social,K,E,B,mountain with a ski lift stopped at the top
67884b1aa6c55d9dd2388778,0,a,26,1,1,refer,E,H,B,japanese farmer sitting on his knees facing the right wearing a hat that comes to a point
67884b1aa6c55d9dd2388778,0,a,27,1,2,social,H,D,A,man wearing church robes carrying the offering plate
67884b1aa6c55d9dd2388778,0,a,28,2,0,refer,D,L,C,man facing right and kneeling while reading a book
67884b1aa6c55d9dd2388778,0,a,29,4,16,refer,L,C,A,Michael Jackson doing a reverse anti-gravity lean
67884b1aa6c55d9dd2388778,0,a,30,1,8,refer,C,B,A,person facing to the right on their knees crying with their head in their hands
67884b1aa6c55d9dd2388778,0,a,31,2,4,refer,B,G,B,person in a hard yoga position
67884b1aa6c55d9dd2388778,0,a,32,3,16,social,G,I,C,witch trying to fly on a broomstick
67884b1aa6c55d9dd2388778,0,a,33,3,1,refer,I,B,A,fairy with wings sitting on her knees
67884b1aa6c55d9dd2388778,0,a,34,3,16,refer,B,A,A,bigfoot carrying a small child
67884b1aa6c55d9dd2388778,0,a,35,4,8,social,A,J,C,lit candle in a fancy candle holder
67884b1aa6c55d9dd2388778,0,a,36,2,16,social,J,H,B,a monk sitting in prayer
67884b1aa6c55d9dd2388778,0,a,37,1,0,social,H,C,A,man trying to dance
67884b1aa6c55d9dd2388778,0,a,38,2,1,social,C,I,C,woman wearing a skirt and twirling while ice skating
67884b1aa6c55d9dd2388778,0,a,39,1,16,refer,I,E,B,"lighthouse at the top of a cliff, the triangles are the beams of light shining"
67884b1aa6c55d9dd2388778,0,a,40,4,1,social,E,D,A,teacher teaching at a podium
67884b1aa6c55d9dd2388778,0,a,41,0,8,refer,D,E,B,easter bunny at the top of a mountain
67884b1aa6c55d9dd2388778,0,a,42,1,4,refer,E,K,C,person running on a treadmill
67884b1aa6c55d9dd2388778,0,a,43,3,8,refer,K,J,C,fire in a firepit
67884b1aa6c55d9dd2388778,0,a,44,0,2,refer,J,C,A,person skydiving
67884b1aa6c55d9dd2388778,0,a,45,2,2,refer,C,B,A,mouse's head and ears
67884b1aa6c55d9dd2388778,0,a,46,4,4,social,B,G,B,crab walking
67884b1aa6c55d9dd2388778,0,a,47,1,0,refer,G,H,B,man with no arms sitting
67884b1aa6c55d9dd2388778,0,a,48,4,4,refer,H,C,A,man talking with their arms and hands going all over the place
67884b1aa6c55d9dd2388778,0,a,49,1,16,social,C,A,A,angel taking off in flight
67884b1aa6c55d9dd2388778,0,a,50,2,8,social,A,G,B,a galloping horse
67884b1aa6c55d9dd2388778,0,a,51,0,1,refer,G,A,A,dancing the thriller dance
67884b1aa6c55d9dd2388778,0,a,52,3,0,social,A,G,B,doing yoga/pilates
6642db87936f64e56b101a9b,0,a,0,3,0,refer,,C,A,Italian
6642db87936f64e56b101a9b,0,a,1,1,4,social,C,A,A,Thriller
6642db87936f64e56b101a9b,0,a,2,0,1,refer,A,J,C,Diamond on top of a flat surface. Left side of the surface is a straight line and the right side has a triangle pointing out of the top right and bottom left of that right side.
6642db87936f64e56b101a9b,0,a,3,2,0,social,J,B,A,Mouse with diamond ear and triangle ear.
6642db87936f64e56b101a9b,0,a,4,2,2,refer,B,L,C,Looks like a guy facing the right and squatting with hands pointed to the right in a triangle shape. Knees are bent making a sharp point toward the right.
6642db87936f64e56b101a9b,0,a,5,2,8,refer,L,G,B,"Looks like a guy seated but contorted. His legs are together to the left. His square or diamond head looks to the left or forward for him. His arms appear outstretched behind him far apart, higher and lower, as triangles."
6642db87936f64e56b101a9b,0,a,6,1,8,social,G,F,B,Sad boi. Sad guy sitting.
6642db87936f64e56b101a9b,0,a,7,2,8,social,F,E,B,Crazy hat.
6642db87936f64e56b101a9b,0,a,8,2,16,social,E,D,A,Priest guy.
6642db87936f64e56b101a9b,0,a,9,3,1,social,D,I,C,Yoga pose
6642db87936f64e56b101a9b,0,a,10,0,16,refer,I,E,B,Looks like a guy seated with his back to the left and legs outstretched in front of himself. Square head is looking down. Two triangles are on top of his head.
6642db87936f64e56b101a9b,0,a,11,1,2,refer,E,H,B,A diamond head on an armless guy. Seems legless or that he is kneeling with legs pointing to the right in a triangle point. Diamond head could be a square head looking up. Resembles a drifting ghost moving to the left as well.
6642db87936f64e56b101a9b,0,a,12,4,1,refer,H,K,C,Could be a duck with two diamonds stacked on top of each other on its head. The duck beak points to the right as a triangle and the duck tail behind it is a triangle pointing upward.
6642db87936f64e56b101a9b,0,a,13,2,4,social,K,D,A,Priest guy.
6642db87936f64e56b101a9b,0,a,14,1,16,social,D,C,A,Italian.
6642db87936f64e56b101a9b,0,a,15,0,2,refer,C,A,A,"Looks like a guy walking to the left, one foot in the air as if to take a step. Head is square with a triangle beak attached, looking down. Square backpack behind the head on the back."
6642db87936f64e56b101a9b,0,a,16,3,2,refer,A,J,C,Diamond on a flat surface. The right side of the surface is uneven with sharp points at the top and bottom right of it. Left side of the surface shape is straight.
6642db87936f64e56b101a9b,0,a,17,3,4,social,J,F,B,Sad boi.
6642db87936f64e56b101a9b,0,a,18,4,16,social,F,C,A,Italian.
6642db87936f64e56b101a9b,0,a,19,4,0,social,C,D,A,Priest guy.
6642db87936f64e56b101a9b,0,a,20,2,0,refer,D,K,C,Duck with two diamonds on top of each other on its head.
6642db87936f64e56b101a9b,0,a,21,3,0,social,K,A,A,Thriller.
6642db87936f64e56b101a9b,0,a,22,1,1,refer,A,I,C,Guy is leaning to the left with a diamond head. Arms in front of him are triangles going to the left. His leg appears raised behind him toward the right as a triangle. Other leg is planted on the ground balancing. Yoga guy.
6642db87936f64e56b101a9b,0,a,23,3,8,social,I,B,A,Mouse with square ear and triangle ear.
6642db87936f64e56b101a9b,0,a,24,2,4,refer,B,H,B,"Diamond head, no arms and body is a rectangle. Lower part could be legs or it could be nothing but a drifting ghost. There is a triangle point on the guy's bottom part, pointed to the right. Diamond head could be looking up."
6642db87936f64e56b101a9b,0,a,25,0,8,refer,H,L,C,Diamond head. A single triangle pointing to the right looks like hands or arms held together. Legs look bent making a sharp point to the right.
6642db87936f64e56b101a9b,0,a,26,4,4,refer,L,F,B,"Diamond or square head looking to the left. Guy appears to be seated on the ground with bent knees on the left side, back to the right side. Armless or arms at sides."
6642db87936f64e56b101a9b,0,a,27,1,0,social,F,E,B,Crazy hat.
6642db87936f64e56b101a9b,0,a,28,4,4,social,E,C,A,Italian.
6642db87936f64e56b101a9b,0,a,29,3,16,social,C,A,A,Thriller.
6642db87936f64e56b101a9b,0,a,30,2,1,refer,A,I,C,Two triangle arms pointed to the left. Guy stands on one foot. Other leg and foot are in the air pointing to the right. Diamond head on top looking forward or up.
6642db87936f64e56b101a9b,0,a,31,3,1,refer,I,A,A,Guy looking down with a square head and triangle nose or mask coming out of his face. One leg is in the air like he is walking to the left. A square is on his back like a backpack.
6642db87936f64e56b101a9b,0,a,32,2,1,social,A,F,B,Sad boi. Sad guy.
6642db87936f64e56b101a9b,0,a,33,1,0,refer,F,K,C,Looks like a duck with two diamonds on top of its head. Triangle beak looking to the right and upward.
6642db87936f64e56b101a9b,0,a,34,0,4,refer,K,G,B,"Looks like a guy with arms outstretched behind himself, spread wide, high and low triangle shapes. His square head could be looking forward or down to the left. His body is thicker on the lower part including legs outstretched to the left."
6642db87936f64e56b101a9b,0,a,35,4,1,social,G,D,A,Priest guy.
6642db87936f64e56b101a9b,0,a,36,4,16,refer,D,J,C,Diamond on top of a flat surface. The right side of the surface at the top and bottom corners are triangles pointing right. The left side of the surface is straight.
6642db87936f64e56b101a9b,0,a,37,3,2,social,J,E,B,Crazy hat.
6642db87936f64e56b101a9b,0,a,38,4,0,refer,E,B,A,Looks like a mouse looking to the left with a triangle head. A triangle ear points to the right and a diamond ear is to the left of that on top of the head.
6642db87936f64e56b101a9b,0,a,39,1,16,refer,B,H,B,Diamond head on top of armless rectangle body. Bottom part sort of is shapeless but a triangle points to the right on the right side behind the man's body. Head could be looking upward to the left.
6642db87936f64e56b101a9b,0,a,40,4,2,refer,H,L,C,"Diamond head looking upward or to the right. Back is on the left and on the right the arms and hands form a single triangle pointing right. Knees appear bent to the right, also a triangle point look."
6642db87936f64e56b101a9b,0,a,41,2,16,refer,L,G,B,Diamond head is on the left almost separating from the rest of the shape. Triangle arms outstretched high and low behind the guy. Legs extending out from him to the left. Contorted shape look.
6642db87936f64e56b101a9b,0,a,42,4,2,social,G,A,A,Thriller.
6642db87936f64e56b101a9b,0,a,43,1,8,refer,A,I,C,Diamond head. Two triangle arms and hands pointing to the left. A leg is planted on the ground like the guy is balancing. The other leg is a triangle lifted up and pointing to the right higher up.
6642db87936f64e56b101a9b,0,a,44,1,2,social,I,C,A,Italian. Like wings spread out on the left and right of a slanted rectangular shape.
6642db87936f64e56b101a9b,0,a,45,1,4,refer,C,E,B,Guy has a square head with two triangles on top of it. The body is a large triangle shape like he's sitting facing the right. Head is looking down to the right.
6642db87936f64e56b101a9b,0,a,46,3,8,refer,E,D,A,"Diamond head, guy facing the left. Appears to be holding a book in front of himself on the left or prayer hands extended out. Mostly rectangle body with sharp point on bottom left side as though feet."
6642db87936f64e56b101a9b,0,a,47,4,8,refer,D,L,C,Diamond head and like the person is squatting. The knees make a sharp point to the right. The hands and arms form a triangle pointing right.
6642db87936f64e56b101a9b,0,a,48,3,16,refer,L,C,A,"Diamond head with triangles on the left and right appearing like wings. Body is a slanted, rectangular shape."
6642db87936f64e56b101a9b,0,a,49,4,8,social,C,A,A,Thriller.
6642db87936f64e56b101a9b,0,a,50,1,1,social,A,C,A,Italian.
6642db87936f64e56b101a9b,0,a,51,3,4,refer,C,K,C,Like a duck with two diamonds on top of its head. The triangle beak points to the right and is looking upward. The tail is on the left and is a triangle pointing up. Body also makes a triangle point to the right.
6642db87936f64e56b101a9b,0,a,52,2,2,social,K,D,A,Priest guy.
680e67f9d4d42c1a45b04c57,0,a,0,3,2,refer,,E,B,crazy hat
680e67f9d4d42c1a45b04c57,0,a,1,1,16,social,E,D,A,priest
680e67f9d4d42c1a45b04c57,0,a,2,3,8,social,D,A,A,thriller
680e67f9d4d42c1a45b04c57,0,a,3,0,2,refer,A,C,A,person with hand up
680e67f9d4d42c1a45b04c57,0,a,4,1,8,social,C,D,A,italian
680e67f9d4d42c1a45b04c57,0,a,5,2,16,refer,D,E,B,windmill on hill
680e67f9d4d42c1a45b04c57,0,a,6,1,0,social,E,F,B,sad boy
680e67f9d4d42c1a45b04c57,0,a,7,3,0,social,F,D,A,priest
680e67f9d4d42c1a45b04c57,0,a,8,3,4,social,D,H,B,innocent one
680e67f9d4d42c1a45b04c57,0,a,9,1,4,social,H,G,B,weird horse yoga pose
680e67f9d4d42c1a45b04c57,0,a,10,2,8,refer,G,D,A,priest
680e67f9d4d42c1a45b04c57,0,a,11,1,1,refer,D,E,B,weird hat
680e67f9d4d42c1a45b04c57,0,a,12,1,1,social,E,A,A,thriller
680e67f9d4d42c1a45b04c57,0,a,13,1,2,refer,A,F,B,sad boy
680e67f9d4d42c1a45b04c57,0,a,14,2,4,social,F,D,A,italian
680e67f9d4d42c1a45b04c57,0,a,15,1,16,refer,D,G,B,weird yoga pose
680e67f9d4d42c1a45b04c57,0,a,16,3,2,social,G,C,A,italian
680e67f9d4d42c1a45b04c57,0,a,17,2,8,social,C,E,B,crazy hat
680e67f9d4d42c1a45b04c57,0,a,18,4,0,social,E,A,A,thriller
680e67f9d4d42c1a45b04c57,0,a,19,3,16,refer,A,F,B,sad boy
680e67f9d4d42c1a45b04c57,0,a,20,0,8,refer,F,I,C,man standing with one leg facing right
680e67f9d4d42c1a45b04c57,0,a,21,4,4,refer,I,D,A,priest
680e67f9d4d42c1a45b04c57,0,a,22,4,0,refer,D,G,B,weird yoga pose
680e67f9d4d42c1a45b04c57,0,a,23,1,4,refer,G,A,A,thriller
680e67f9d4d42c1a45b04c57,0,a,24,3,1,refer,A,F,B,sad boy
680e67f9d4d42c1a45b04c57,0,a,25,1,2,social,F,H,B,innocent one
680e67f9d4d42c1a45b04c57,0,a,26,2,0,social,H,D,A,priest
680e67f9d4d42c1a45b04c57,0,a,27,3,8,refer,D,E,B,windmill on hill
680e67f9d4d42c1a45b04c57,0,a,28,0,1,refer,E,A,A,someone dancing
680e67f9d4d42c1a45b04c57,0,a,29,4,1,social,A,F,B,sad boy
680e67f9d4d42c1a45b04c57,0,a,30,4,16,refer,F,C,A,italian
680e67f9d4d42c1a45b04c57,0,a,31,3,1,social,C,H,B,innocent one
680e67f9d4d42c1a45b04c57,0,a,32,4,4,social,H,A,A,thriller
680e67f9d4d42c1a45b04c57,0,a,33,2,2,social,A,G,B,windmill on hill
680e67f9d4d42c1a45b04c57,0,a,34,3,4,refer,G,E,B,funny hat
680e67f9d4d42c1a45b04c57,0,a,35,4,8,refer,E,D,A,priest
680e67f9d4d42c1a45b04c57,0,a,36,4,2,refer,D,H,B,inoccent one
680e67f9d4d42c1a45b04c57,0,a,37,4,8,social,H,G,B,windmill on hill
680e67f9d4d42c1a45b04c57,0,a,38,0,4,refer,G,E,B,crazy hat
680e67f9d4d42c1a45b04c57,0,a,39,4,16,social,E,C,A,italian
680e67f9d4d42c1a45b04c57,0,a,40,4,1,refer,C,D,A,priest
680e67f9d4d42c1a45b04c57,0,a,41,2,2,refer,D,H,B,innocent one
680e67f9d4d42c1a45b04c57,0,a,42,4,2,social,H,A,A,thriller
680e67f9d4d42c1a45b04c57,0,a,43,3,0,refer,A,E,B,crazy hat
680e67f9d4d42c1a45b04c57,0,a,44,1,8,refer,E,L,C,man standing with bent knees
680e67f9d4d42c1a45b04c57,0,a,45,2,4,refer,L,I,C,kungfu man
680e67f9d4d42c1a45b04c57,0,a,46,2,1,refer,I,D,A,priest
680e67f9d4d42c1a45b04c57,0,a,47,3,16,social,D,E,B,crazy hat
680e67f9d4d42c1a45b04c57,0,a,48,2,1,social,E,H,B,innocent one
680e67f9d4d42c1a45b04c57,0,a,49,2,16,social,H,C,A,italian
680e67f9d4d42c1a45b04c57,0,a,50,1,0,refer,C,D,A,priest
680e67f9d4d42c1a45b04c57,0,a,51,2,0,refer,D,A,A,thriller
680e67f9d4d42c1a45b04c57,0,a,52,0,16,refer,A,F,B,man sited with bent knees
67ef1646a57b37e076099d5c,0,a,0,2,16,social,,K,C,duck
67ef1646a57b37e076099d5c,0,a,1,1,16,social,K,H,B,Sad guy
67ef1646a57b37e076099d5c,0,a,2,2,1,social,H,C,A,Italian
67ef1646a57b37e076099d5c,0,a,3,1,0,refer,C,E,B,Crazy hat
67ef1646a57b37e076099d5c,0,a,4,2,0,refer,E,A,A,Triller
67ef1646a57b37e076099d5c,0,a,5,4,8,social,A,D,A,Innocent one
67ef1646a57b37e076099d5c,0,a,6,1,1,refer,D,G,B,Horsee
67ef1646a57b37e076099d5c,0,a,7,0,8,refer,G,L,C,Squats
67ef1646a57b37e076099d5c,0,a,8,3,4,refer,L,E,B,Windmill on hill
67ef1646a57b37e076099d5c,0,a,9,4,8,refer,E,G,B,Strike a pose
67ef1646a57b37e076099d5c,0,a,10,0,2,refer,G,F,B,Arms under knees
67ef1646a57b37e076099d5c,0,a,11,4,0,social,F,I,C,Knug fu
67ef1646a57b37e076099d5c,0,a,12,2,2,social,I,H,B,Kneeling guy
67ef1646a57b37e076099d5c,0,a,13,2,8,refer,H,C,A,Flying
67ef1646a57b37e076099d5c,0,a,14,1,0,social,C,D,A,Praying priest
67ef1646a57b37e076099d5c,0,a,15,2,16,refer,D,B,A,Yoga guy
67ef1646a57b37e076099d5c,0,a,16,4,1,social,B,I,C,One leg up
67ef1646a57b37e076099d5c,0,a,17,3,16,social,I,E,B,Monk Mode
67ef1646a57b37e076099d5c,0,a,18,3,1,social,E,C,A,Italian
67ef1646a57b37e076099d5c,0,a,19,1,8,social,C,F,B,Sad man
67ef1646a57b37e076099d5c,0,a,20,4,1,refer,F,G,B,Strike a pose
67ef1646a57b37e076099d5c,0,a,21,2,2,refer,G,H,B,"No arms and legs, sitting man"
67ef1646a57b37e076099d5c,0,a,22,4,16,refer,H,I,C,Legs 90 degrees apart
67ef1646a57b37e076099d5c,0,a,23,2,1,refer,I,J,C,Half Square man
67ef1646a57b37e076099d5c,0,a,24,2,8,social,J,K,C,Kneeling for Grace
67ef1646a57b37e076099d5c,0,a,25,3,4,social,K,L,C,Squats
67ef1646a57b37e076099d5c,0,a,26,1,8,refer,L,K,C,"Looking right, kneeling"
67ef1646a57b37e076099d5c,0,a,27,2,0,social,K,J,C,One arm open
67ef1646a57b37e076099d5c,0,a,28,4,4,social,J,I,C,One leg up to hands away
67ef1646a57b37e076099d5c,0,a,29,3,0,refer,I,D,A,Priest
67ef1646a57b37e076099d5c,0,a,30,2,4,refer,D,H,B,Innocent man on knees
67ef1646a57b37e076099d5c,0,a,31,3,8,social,H,A,A,Parralelogram head
67ef1646a57b37e076099d5c,0,a,32,1,1,social,A,E,B,Monk Mode
67ef1646a57b37e076099d5c,0,a,33,2,4,social,E,J,C,Blov
67ef1646a57b37e076099d5c,0,a,34,4,16,social,J,D,A,Priest looking left
67ef1646a57b37e076099d5c,0,a,35,3,1,refer,D,C,A,Diagonal Man with no legs
67ef1646a57b37e076099d5c,0,a,36,1,4,refer,C,B,A,Ready Fighter
67ef1646a57b37e076099d5c,0,a,37,4,0,refer,B,A,A,"Double head, One leg up"
67ef1646a57b37e076099d5c,0,a,38,0,4,refer,A,I,C,One leg pose
67ef1646a57b37e076099d5c,0,a,39,4,2,social,I,G,B,Mouse head
67ef1646a57b37e076099d5c,0,a,40,3,0,social,G,F,B,"Thinking man, head down"
67ef1646a57b37e076099d5c,0,a,41,1,4,social,F,K,C,Duck man
67ef1646a57b37e076099d5c,0,a,42,3,2,refer,K,E,B,Traingle hats
67ef1646a57b37e076099d5c,0,a,43,0,1,refer,E,L,C,Squatting man
67ef1646a57b37e076099d5c,0,a,44,4,4,refer,L,G,B,Strike a pose
67ef1646a57b37e076099d5c,0,a,45,4,2,refer,G,J,C,Diamond head
67ef1646a57b37e076099d5c,0,a,46,1,2,refer,J,F,B,Sitting man
67ef1646a57b37e076099d5c,0,a,47,0,16,refer,F,G,B,Triller
67ef1646a57b37e076099d5c,0,a,48,3,2,social,G,K,C,Duck
67ef1646a57b37e076099d5c,0,a,49,3,8,refer,K,I,C,Leg up
67ef1646a57b37e076099d5c,0,a,50,1,16,refer,I,D,A,Innocent man
67ef1646a57b37e076099d5c,0,a,51,1,2,social,D,H,B,On his knees
67ef1646a57b37e076099d5c,0,a,52,3,16,refer,H,B,A,Bent knee
67e727e0e5b6fb17d760f39f,0,a,0,3,16,social,,A,A,Thriller
67e727e0e5b6fb17d760f39f,0,a,1,3,16,refer,A,C,A,Italian
67e727e0e5b6fb17d760f39f,0,a,2,1,4,refer,C,B,A,That guy with a mouse head
67e727e0e5b6fb17d760f39f,0,a,3,3,8,social,B,D,A,Priest
67e727e0e5b6fb17d760f39f,0,a,4,1,2,refer,D,E,B,Windmill on a hill
67e727e0e5b6fb17d760f39f,0,a,5,4,0,refer,E,F,B,Sad boy
67e727e0e5b6fb17d760f39f,0,a,6,2,2,social,F,G,B,Strike a pose
67e727e0e5b6fb17d760f39f,0,a,7,1,8,social,G,H,B,Monk
67e727e0e5b6fb17d760f39f,0,a,8,3,2,social,H,I,C,Yoga guy
67e727e0e5b6fb17d760f39f,0,a,9,4,1,social,I,J,C,This is image looks like a person with most cubed shaped body
67e727e0e5b6fb17d760f39f,0,a,10,2,8,social,J,K,C,Duck like posture
67e727e0e5b6fb17d760f39f,0,a,11,4,16,refer,K,L,C,A man kneeling as if he's praying
67e727e0e5b6fb17d760f39f,0,a,12,1,1,social,L,A,A,Looks like a person facing on the left direction while carrying a bagpack
67e727e0e5b6fb17d760f39f,0,a,13,2,4,social,A,B,A,Crazy hat guy
67e727e0e5b6fb17d760f39f,0,a,14,0,8,refer,B,C,A,Italian guy
67e727e0e5b6fb17d760f39f,0,a,15,1,0,refer,C,D,A,Priest
67e727e0e5b6fb17d760f39f,0,a,16,3,1,social,D,E,B,Windmill on a hill
67e727e0e5b6fb17d760f39f,0,a,17,3,4,social,E,F,B,Sad guy
67e727e0e5b6fb17d760f39f,0,a,18,4,2,refer,F,G,B,Strike a pose
67e727e0e5b6fb17d760f39f,0,a,19,2,8,refer,G,H,B,Meditation
67e727e0e5b6fb17d760f39f,0,a,20,3,8,refer,H,I,C,"Dancing with one leg in the air, another one on the ground while hands facing the left side"
67e727e0e5b6fb17d760f39f,0,a,21,1,16,social,I,J,C,Blob
67e727e0e5b6fb17d760f39f,0,a,22,0,4,refer,J,K,C,A duck looking on the right with a diamond head
67e727e0e5b6fb17d760f39f,0,a,23,1,8,refer,K,L,C,Praying mantis
67e727e0e5b6fb17d760f39f,0,a,24,4,0,social,L,C,A,Italian guy
67e727e0e5b6fb17d760f39f,0,a,25,3,0,refer,C,A,A,Thriller
67e727e0e5b6fb17d760f39f,0,a,26,2,0,refer,A,B,A,"Looks like a mouse head with two ears, one square, one triangle."
67e727e0e5b6fb17d760f39f,0,a,27,3,2,refer,B,D,A,Priest
67e727e0e5b6fb17d760f39f,0,a,28,2,16,social,D,E,B,Windmill like guy.
67e727e0e5b6fb17d760f39f,0,a,29,0,1,refer,E,F,B,Sad boy
67e727e0e5b6fb17d760f39f,0,a,30,4,8,refer,F,G,B,Strike a pose
67e727e0e5b6fb17d760f39f,0,a,31,1,16,refer,G,H,B,Monk
67e727e0e5b6fb17d760f39f,0,a,32,1,0,social,H,I,C,Dancing
67e727e0e5b6fb17d760f39f,0,a,33,4,4,social,I,J,C,Blob
67e727e0e5b6fb17d760f39f,0,a,34,2,16,refer,J,K,C,Duck
67e727e0e5b6fb17d760f39f,0,a,35,2,2,refer,K,L,C,Praying
67e727e0e5b6fb17d760f39f,0,a,36,3,1,refer,L,A,A,Thriller
67e727e0e5b6fb17d760f39f,0,a,37,4,1,refer,A,B,A,Crazy hat guy
67e727e0e5b6fb17d760f39f,0,a,38,4,16,social,B,C,A,Italian
67e727e0e5b6fb17d760f39f,0,a,39,1,4,social,C,E,B,Windmill head
67e727e0e5b6fb17d760f39f,0,a,40,2,0,social,E,F,B,Sad guy
67e727e0e5b6fb17d760f39f,0,a,41,1,2,social,F,G,B,Strike a pose
67e727e0e5b6fb17d760f39f,0,a,42,2,4,refer,G,H,B,Innocent boy
67e727e0e5b6fb17d760f39f,0,a,43,0,2,refer,H,I,C,Dance
67e727e0e5b6fb17d760f39f,0,a,44,2,1,refer,I,J,C,Blob
67e727e0e5b6fb17d760f39f,0,a,45,2,1,social,J,K,C,Duck head
67e727e0e5b6fb17d760f39f,0,a,46,4,2,social,K,L,C,Praying
67e727e0e5b6fb17d760f39f,0,a,47,3,0,social,L,A,A,A guy facing left with his head to the right over his back and a leg out to the left
67e727e0e5b6fb17d760f39f,0,a,48,3,4,refer,A,B,A,Looks like a kneeling fairy angel
67e727e0e5b6fb17d760f39f,0,a,49,4,8,social,B,C,A,Italian
67e727e0e5b6fb17d760f39f,0,a,50,0,16,refer,C,D,A,A student with a long sleeve gown and a graduation cap
67e727e0e5b6fb17d760f39f,0,a,51,4,4,refer,D,E,B,Windmill on a hill
67e727e0e5b6fb17d760f39f,0,a,52,1,1,refer,E,F,B,Depressed and sad boy
5c9ebf067114700016da2813,0,a,0,2,1,refer,,B,A,Praying and looking down
5c9ebf067114700016da2813,0,a,1,4,1,social,B,C,A,posing like MJ and praising the sun
5c9ebf067114700016da2813,0,a,2,4,2,social,C,H,B,Innocently looking up
5c9ebf067114700016da2813,0,a,3,3,4,social,H,D,A,Priest looking up and to left
5c9ebf067114700016da2813,0,a,4,1,1,social,D,A,A,thriller zombie dance
5c9ebf067114700016da2813,0,a,5,4,0,social,A,B,A,Praying looking down and to right
5c9ebf067114700016da2813,0,a,6,1,8,refer,B,H,B,No arms or legs contemplating looking up to left
5c9ebf067114700016da2813,0,a,7,3,1,social,H,J,C,short square looking up to right
5c9ebf067114700016da2813,0,a,8,3,2,refer,J,E,B,big bow on head looking down to right
5c9ebf067114700016da2813,0,a,9,2,8,social,E,L,C,bending knees sticking arms out looking up to right
5c9ebf067114700016da2813,0,a,10,2,0,social,L,F,B,sadboy
5c9ebf067114700016da2813,0,a,11,1,1,refer,F,H,B,like ghost looking up no arms or legs
5c9ebf067114700016da2813,0,a,12,2,16,refer,H,C,A,t posing sideways looking up
5c9ebf067114700016da2813,0,a,13,1,0,social,C,G,B,horse legs spread
5c9ebf067114700016da2813,0,a,14,2,8,refer,G,F,B,arms near knees looking up to left
5c9ebf067114700016da2813,0,a,15,3,1,refer,F,I,C,Ballerina sticking leg out looking up to left
5c9ebf067114700016da2813,0,a,16,2,2,refer,I,C,A,All you're bases belong to me. Arms spread looking up
