subject_id,item_id,counterbalance,condition,audience_group,tangram,shared,response.earlier
1a9cfa82-1462-4450-8526-2b50bf1a47ab,1,b,one refer,blue,I,shared,later
1a9cfa82-1462-4450-8526-2b50bf1a47ab,1,b,one refer,blue,F,unique,later
1a9cfa82-1462-4450-8526-2b50bf1a47ab,1,b,one social,blue,K,unique,later
1a9cfa82-1462-4450-8526-2b50bf1a47ab,1,b,either refer,blue,E,shared,later
1a9cfa82-1462-4450-8526-2b50bf1a47ab,1,b,one refer,blue,K,unique,later
1a9cfa82-1462-4450-8526-2b50bf1a47ab,1,b,either refer,blue,F,unique,later
1a9cfa82-1462-4450-8526-2b50bf1a47ab,1,b,one social,blue,F,unique,later
1a9cfa82-1462-4450-8526-2b50bf1a47ab,1,b,one social,red,G,unique,later
1a9cfa82-1462-4450-8526-2b50bf1a47ab,1,b,one social,blue,E,shared,later
1a9cfa82-1462-4450-8526-2b50bf1a47ab,1,b,either refer,blue,K,unique,later
1a9cfa82-1462-4450-8526-2b50bf1a47ab,1,b,one refer,red,E,shared,earlier
1a9cfa82-1462-4450-8526-2b50bf1a47ab,1,b,one social,red,F,unique,later
1a9cfa82-1462-4450-8526-2b50bf1a47ab,1,b,one refer,red,I,shared,later
1a9cfa82-1462-4450-8526-2b50bf1a47ab,1,b,either refer,red,K,unique,later
1a9cfa82-1462-4450-8526-2b50bf1a47ab,1,b,one refer,red,G,unique,later
1a9cfa82-1462-4450-8526-2b50bf1a47ab,1,b,one social,red,K,unique,later
1a9cfa82-1462-4450-8526-2b50bf1a47ab,1,b,either refer,blue,G,unique,later
1a9cfa82-1462-4450-8526-2b50bf1a47ab,1,b,either refer,red,I,shared,later
1a9cfa82-1462-4450-8526-2b50bf1a47ab,1,b,either refer,red,G,unique,later
1a9cfa82-1462-4450-8526-2b50bf1a47ab,1,b,one refer,red,J,shared,later
1a9cfa82-1462-4450-8526-2b50bf1a47ab,1,b,one social,red,E,shared,later
1a9cfa82-1462-4450-8526-2b50bf1a47ab,1,b,either refer,red,J,shared,later
1a9cfa82-1462-4450-8526-2b50bf1a47ab,1,b,one social,blue,G,unique,later
1a9cfa82-1462-4450-8526-2b50bf1a47ab,1,b,either refer,red,F,unique,later
abe8afb6-f02f-488b-9497-edfdae627563,1,a,either refer,blue,E,unique,later
abe8afb6-f02f-488b-9497-edfdae627563,1,a,either refer,blue,I,unique,later
abe8afb6-f02f-488b-9497-edfdae627563,1,a,either refer,red,J,unique,later
abe8afb6-f02f-488b-9497-edfdae627563,1,a,either refer,red,G,shared,earlier
abe8afb6-f02f-488b-9497-edfdae627563,1,a,one refer,red,G,shared,earlier
abe8afb6-f02f-488b-9497-edfdae627563,1,a,one refer,blue,I,unique,later
abe8afb6-f02f-488b-9497-edfdae627563,1,a,either refer,red,I,unique,later
abe8afb6-f02f-488b-9497-edfdae627563,1,a,one social,blue,K,shared,later
abe8afb6-f02f-488b-9497-edfdae627563,1,a,either refer,blue,J,unique,later
abe8afb6-f02f-488b-9497-edfdae627563,1,a,one social,blue,E,unique,later
abe8afb6-f02f-488b-9497-edfdae627563,1,a,either refer,red,E,unique,later
abe8afb6-f02f-488b-9497-edfdae627563,1,a,one refer,red,I,unique,later
abe8afb6-f02f-488b-9497-edfdae627563,1,a,either refer,red,F,shared,later
abe8afb6-f02f-488b-9497-edfdae627563,1,a,either refer,blue,F,shared,later
abe8afb6-f02f-488b-9497-edfdae627563,1,a,one refer,blue,G,shared,later
abe8afb6-f02f-488b-9497-edfdae627563,1,a,one social,blue,F,shared,later
abe8afb6-f02f-488b-9497-edfdae627563,1,a,one refer,red,E,unique,later
abe8afb6-f02f-488b-9497-edfdae627563,1,a,one refer,blue,E,unique,later
abe8afb6-f02f-488b-9497-edfdae627563,1,a,either refer,blue,K,shared,later
abe8afb6-f02f-488b-9497-edfdae627563,1,a,one social,blue,I,unique,later
abe8afb6-f02f-488b-9497-edfdae627563,1,a,one social,red,G,shared,later
abe8afb6-f02f-488b-9497-edfdae627563,1,a,one social,red,I,unique,later
abe8afb6-f02f-488b-9497-edfdae627563,1,a,one refer,red,F,shared,later
abe8afb6-f02f-488b-9497-edfdae627563,1,a,one refer,red,K,shared,earlier
abe8afb6-f02f-488b-9497-edfdae627563,1,a,one social,blue,G,shared,later
abe8afb6-f02f-488b-9497-edfdae627563,1,a,one refer,blue,K,shared,later
abe8afb6-f02f-488b-9497-edfdae627563,1,a,one refer,red,J,unique,earlier
abe8afb6-f02f-488b-9497-edfdae627563,1,a,one social,red,E,unique,later
abe8afb6-f02f-488b-9497-edfdae627563,1,a,either refer,blue,G,shared,earlier
abe8afb6-f02f-488b-9497-edfdae627563,1,a,one social,red,K,shared,later
abe8afb6-f02f-488b-9497-edfdae627563,1,a,one social,red,F,shared,earlier
abe8afb6-f02f-488b-9497-edfdae627563,1,a,one social,blue,J,unique,earlier
abe8afb6-f02f-488b-9497-edfdae627563,1,a,one social,red,J,unique,earlier
abe8afb6-f02f-488b-9497-edfdae627563,1,a,one refer,blue,J,unique,later
abe8afb6-f02f-488b-9497-edfdae627563,1,a,either refer,red,K,shared,later
abe8afb6-f02f-488b-9497-edfdae627563,1,a,one refer,blue,F,shared,later
2e1f452b-4cd7-4176-8ab3-714cca35dc97,1,a,either refer,blue,G,shared,earlier
2e1f452b-4cd7-4176-8ab3-714cca35dc97,1,a,one refer,blue,F,shared,later
2e1f452b-4cd7-4176-8ab3-714cca35dc97,1,a,one refer,red,J,unique,later
2e1f452b-4cd7-4176-8ab3-714cca35dc97,1,a,one refer,red,K,shared,later
2e1f452b-4cd7-4176-8ab3-714cca35dc97,1,a,one social,blue,I,unique,later
2e1f452b-4cd7-4176-8ab3-714cca35dc97,1,a,one refer,blue,K,shared,later
2e1f452b-4cd7-4176-8ab3-714cca35dc97,1,a,one refer,red,G,shared,later
2e1f452b-4cd7-4176-8ab3-714cca35dc97,1,a,either refer,blue,I,unique,earlier
2e1f452b-4cd7-4176-8ab3-714cca35dc97,1,a,one social,red,F,shared,later
2e1f452b-4cd7-4176-8ab3-714cca35dc97,1,a,one refer,blue,E,unique,later
2e1f452b-4cd7-4176-8ab3-714cca35dc97,1,a,one social,red,I,unique,later
2e1f452b-4cd7-4176-8ab3-714cca35dc97,1,a,one social,red,G,shared,later
2e1f452b-4cd7-4176-8ab3-714cca35dc97,1,a,either refer,red,F,shared,later
2e1f452b-4cd7-4176-8ab3-714cca35dc97,1,a,one refer,blue,G,shared,later
2e1f452b-4cd7-4176-8ab3-714cca35dc97,1,a,one refer,blue,J,unique,later
2e1f452b-4cd7-4176-8ab3-714cca35dc97,1,a,either refer,red,G,shared,later
2e1f452b-4cd7-4176-8ab3-714cca35dc97,1,a,one social,blue,F,shared,later
2e1f452b-4cd7-4176-8ab3-714cca35dc97,1,a,one refer,blue,I,unique,later
2e1f452b-4cd7-4176-8ab3-714cca35dc97,1,a,one social,red,E,unique,later
2e1f452b-4cd7-4176-8ab3-714cca35dc97,1,a,one social,blue,E,unique,later
2e1f452b-4cd7-4176-8ab3-714cca35dc97,1,a,one social,blue,J,unique,later
2e1f452b-4cd7-4176-8ab3-714cca35dc97,1,a,either refer,blue,K,shared,later
2e1f452b-4cd7-4176-8ab3-714cca35dc97,1,a,either refer,blue,F,shared,earlier
2e1f452b-4cd7-4176-8ab3-714cca35dc97,1,a,either refer,blue,J,unique,earlier
2e1f452b-4cd7-4176-8ab3-714cca35dc97,1,a,one refer,red,E,unique,later
2e1f452b-4cd7-4176-8ab3-714cca35dc97,1,a,either refer,red,K,shared,later
2e1f452b-4cd7-4176-8ab3-714cca35dc97,1,a,one social,blue,K,shared,later
2e1f452b-4cd7-4176-8ab3-714cca35dc97,1,a,either refer,red,E,unique,later
2e1f452b-4cd7-4176-8ab3-714cca35dc97,1,a,one social,blue,G,shared,later
2e1f452b-4cd7-4176-8ab3-714cca35dc97,1,a,one social,red,J,unique,later
2e1f452b-4cd7-4176-8ab3-714cca35dc97,1,a,one refer,red,I,unique,earlier
2e1f452b-4cd7-4176-8ab3-714cca35dc97,1,a,either refer,red,I,unique,earlier
2e1f452b-4cd7-4176-8ab3-714cca35dc97,1,a,either refer,blue,E,unique,later
2e1f452b-4cd7-4176-8ab3-714cca35dc97,1,a,one social,red,K,shared,later
2e1f452b-4cd7-4176-8ab3-714cca35dc97,1,a,either refer,red,J,unique,later
2e1f452b-4cd7-4176-8ab3-714cca35dc97,1,a,one refer,red,F,shared,later
c27274bf-dc1d-4d0b-aa92-3364de400c2b,1,a,either refer,red,G,shared,earlier
c27274bf-dc1d-4d0b-aa92-3364de400c2b,1,a,either refer,blue,I,unique,earlier
c27274bf-dc1d-4d0b-aa92-3364de400c2b,1,a,either refer,red,K,shared,earlier
c27274bf-dc1d-4d0b-aa92-3364de400c2b,1,a,one social,blue,F,shared,earlier
c27274bf-dc1d-4d0b-aa92-3364de400c2b,1,a,either refer,blue,J,unique,later
c27274bf-dc1d-4d0b-aa92-3364de400c2b,1,a,one refer,blue,I,unique,earlier
c27274bf-dc1d-4d0b-aa92-3364de400c2b,1,a,either refer,red,J,unique,later
c27274bf-dc1d-4d0b-aa92-3364de400c2b,1,a,one social,red,G,shared,later
c27274bf-dc1d-4d0b-aa92-3364de400c2b,1,a,either refer,blue,K,shared,later
c27274bf-dc1d-4d0b-aa92-3364de400c2b,1,a,one refer,blue,G,shared,later
c27274bf-dc1d-4d0b-aa92-3364de400c2b,1,a,one refer,red,J,unique,later
c27274bf-dc1d-4d0b-aa92-3364de400c2b,1,a,one refer,red,E,unique,earlier
c27274bf-dc1d-4d0b-aa92-3364de400c2b,1,a,one refer,blue,J,unique,later
c27274bf-dc1d-4d0b-aa92-3364de400c2b,1,a,one social,blue,I,unique,later
c27274bf-dc1d-4d0b-aa92-3364de400c2b,1,a,one refer,red,I,unique,later
c27274bf-dc1d-4d0b-aa92-3364de400c2b,1,a,either refer,blue,G,shared,later
c27274bf-dc1d-4d0b-aa92-3364de400c2b,1,a,one refer,blue,K,shared,later
c27274bf-dc1d-4d0b-aa92-3364de400c2b,1,a,one social,red,J,unique,later
c27274bf-dc1d-4d0b-aa92-3364de400c2b,1,a,one refer,blue,F,shared,earlier
c27274bf-dc1d-4d0b-aa92-3364de400c2b,1,a,one social,blue,E,unique,later
c27274bf-dc1d-4d0b-aa92-3364de400c2b,1,a,one social,blue,K,shared,earlier
c27274bf-dc1d-4d0b-aa92-3364de400c2b,1,a,either refer,blue,F,shared,later
c27274bf-dc1d-4d0b-aa92-3364de400c2b,1,a,one refer,blue,E,unique,later
c27274bf-dc1d-4d0b-aa92-3364de400c2b,1,a,one social,red,F,shared,later
c27274bf-dc1d-4d0b-aa92-3364de400c2b,1,a,either refer,blue,E,unique,later
c27274bf-dc1d-4d0b-aa92-3364de400c2b,1,a,either refer,red,E,unique,later
c27274bf-dc1d-4d0b-aa92-3364de400c2b,1,a,one social,red,I,unique,later
c27274bf-dc1d-4d0b-aa92-3364de400c2b,1,a,one social,blue,G,shared,later
c27274bf-dc1d-4d0b-aa92-3364de400c2b,1,a,either refer,red,I,unique,later
c27274bf-dc1d-4d0b-aa92-3364de400c2b,1,a,one social,red,K,shared,later
c27274bf-dc1d-4d0b-aa92-3364de400c2b,1,a,one social,blue,J,unique,later
c27274bf-dc1d-4d0b-aa92-3364de400c2b,1,a,one refer,red,G,shared,later
c27274bf-dc1d-4d0b-aa92-3364de400c2b,1,a,either refer,red,F,shared,later
c27274bf-dc1d-4d0b-aa92-3364de400c2b,1,a,one refer,red,F,shared,later
c27274bf-dc1d-4d0b-aa92-3364de400c2b,1,a,one refer,red,K,shared,later
c27274bf-dc1d-4d0b-aa92-3364de400c2b,1,a,one social,red,E,unique,later
64aec505-9e1d-405c-b766-ef263d9d9bb3,1,b,one social,red,J,shared,later
64aec505-9e1d-405c-b766-ef263d9d9bb3,1,b,one refer,red,J,shared,later
64aec505-9e1d-405c-b766-ef263d9d9bb3,1,b,either refer,blue,F,unique,later
64aec505-9e1d-405c-b766-ef263d9d9bb3,1,b,either refer,blue,I,shared,later
64aec505-9e1d-405c-b766-ef263d9d9bb3,1,b,one refer,blue,K,unique,earlier
64aec505-9e1d-405c-b766-ef263d9d9bb3,1,b,one social,blue,F,unique,later
64aec505-9e1d-405c-b766-ef263d9d9bb3,1,b,either refer,red,J,shared,later
64aec505-9e1d-405c-b766-ef263d9d9bb3,1,b,one refer,red,G,unique,earlier
64aec505-9e1d-405c-b766-ef263d9d9bb3,1,b,either refer,blue,K,unique,earlier
64aec505-9e1d-405c-b766-ef263d9d9bb3,1,b,one refer,blue,F,unique,later
64aec505-9e1d-405c-b766-ef263d9d9bb3,1,b,one refer,red,E,shared,later
64aec505-9e1d-405c-b766-ef263d9d9bb3,1,b,one social,blue,G,unique,later
64aec505-9e1d-405c-b766-ef263d9d9bb3,1,b,either refer,red,K,unique,later
64aec505-9e1d-405c-b766-ef263d9d9bb3,1,b,one refer,red,F,unique,later
64aec505-9e1d-405c-b766-ef263d9d9bb3,1,b,either refer,red,I,shared,later
64aec505-9e1d-405c-b766-ef263d9d9bb3,1,b,either refer,blue,J,shared,later
64aec505-9e1d-405c-b766-ef263d9d9bb3,1,b,one social,red,F,unique,later
64aec505-9e1d-405c-b766-ef263d9d9bb3,1,b,one refer,blue,J,shared,later
64aec505-9e1d-405c-b766-ef263d9d9bb3,1,b,either refer,blue,E,shared,later
64aec505-9e1d-405c-b766-ef263d9d9bb3,1,b,one refer,blue,I,shared,later
64aec505-9e1d-405c-b766-ef263d9d9bb3,1,b,either refer,red,G,unique,earlier
64aec505-9e1d-405c-b766-ef263d9d9bb3,1,b,one social,red,I,shared,later
64aec505-9e1d-405c-b766-ef263d9d9bb3,1,b,one social,red,K,unique,later
64aec505-9e1d-405c-b766-ef263d9d9bb3,1,b,one social,blue,E,shared,later
64aec505-9e1d-405c-b766-ef263d9d9bb3,1,b,one refer,red,K,unique,later
64aec505-9e1d-405c-b766-ef263d9d9bb3,1,b,either refer,red,E,shared,later
64aec505-9e1d-405c-b766-ef263d9d9bb3,1,b,one refer,blue,E,shared,later
64aec505-9e1d-405c-b766-ef263d9d9bb3,1,b,either refer,blue,G,unique,later
64aec505-9e1d-405c-b766-ef263d9d9bb3,1,b,one refer,blue,G,unique,later
64aec505-9e1d-405c-b766-ef263d9d9bb3,1,b,one social,blue,K,unique,earlier
64aec505-9e1d-405c-b766-ef263d9d9bb3,1,b,one social,red,G,unique,earlier
64aec505-9e1d-405c-b766-ef263d9d9bb3,1,b,one social,red,E,shared,earlier
64aec505-9e1d-405c-b766-ef263d9d9bb3,1,b,one social,blue,I,shared,later
64aec505-9e1d-405c-b766-ef263d9d9bb3,1,b,either refer,red,F,unique,later
64aec505-9e1d-405c-b766-ef263d9d9bb3,1,b,one social,blue,J,shared,later
64aec505-9e1d-405c-b766-ef263d9d9bb3,1,b,one refer,red,I,shared,earlier
3a99d374-4b5a-4b33-a5a9-79ed2d9c2b80,1,b,either refer,red,I,shared,earlier
3a99d374-4b5a-4b33-a5a9-79ed2d9c2b80,1,b,one social,blue,F,unique,earlier
3a99d374-4b5a-4b33-a5a9-79ed2d9c2b80,1,b,either refer,blue,G,unique,earlier
3a99d374-4b5a-4b33-a5a9-79ed2d9c2b80,1,b,one refer,red,F,unique,later
3a99d374-4b5a-4b33-a5a9-79ed2d9c2b80,1,b,one refer,red,E,shared,earlier
3a99d374-4b5a-4b33-a5a9-79ed2d9c2b80,1,b,one social,blue,J,shared,earlier
3a99d374-4b5a-4b33-a5a9-79ed2d9c2b80,1,b,one refer,blue,K,unique,later
3a99d374-4b5a-4b33-a5a9-79ed2d9c2b80,1,b,one social,red,G,unique,later
3a99d374-4b5a-4b33-a5a9-79ed2d9c2b80,1,b,one refer,red,J,shared,later
3a99d374-4b5a-4b33-a5a9-79ed2d9c2b80,1,b,one refer,blue,G,unique,earlier
3a99d374-4b5a-4b33-a5a9-79ed2d9c2b80,1,b,either refer,red,J,shared,earlier
3a99d374-4b5a-4b33-a5a9-79ed2d9c2b80,1,b,either refer,blue,K,unique,earlier
3a99d374-4b5a-4b33-a5a9-79ed2d9c2b80,1,b,one social,blue,G,unique,earlier
3a99d374-4b5a-4b33-a5a9-79ed2d9c2b80,1,b,either refer,blue,E,shared,later
3a99d374-4b5a-4b33-a5a9-79ed2d9c2b80,1,b,one social,blue,K,unique,earlier
3a99d374-4b5a-4b33-a5a9-79ed2d9c2b80,1,b,either refer,blue,I,shared,later
3a99d374-4b5a-4b33-a5a9-79ed2d9c2b80,1,b,one social,red,K,unique,later
3a99d374-4b5a-4b33-a5a9-79ed2d9c2b80,1,b,one social,blue,I,shared,later
3a99d374-4b5a-4b33-a5a9-79ed2d9c2b80,1,b,one refer,red,G,unique,later
3a99d374-4b5a-4b33-a5a9-79ed2d9c2b80,1,b,either refer,red,K,unique,earlier
3a99d374-4b5a-4b33-a5a9-79ed2d9c2b80,1,b,either refer,blue,J,shared,earlier
3a99d374-4b5a-4b33-a5a9-79ed2d9c2b80,1,b,either refer,red,E,shared,earlier
3a99d374-4b5a-4b33-a5a9-79ed2d9c2b80,1,b,one refer,blue,J,shared,earlier
3a99d374-4b5a-4b33-a5a9-79ed2d9c2b80,1,b,one social,red,F,unique,later
3a99d374-4b5a-4b33-a5a9-79ed2d9c2b80,1,b,one refer,blue,E,shared,later
3a99d374-4b5a-4b33-a5a9-79ed2d9c2b80,1,b,one refer,blue,I,shared,later
3a99d374-4b5a-4b33-a5a9-79ed2d9c2b80,1,b,one social,blue,E,shared,later
3a99d374-4b5a-4b33-a5a9-79ed2d9c2b80,1,b,one refer,blue,F,unique,later
3a99d374-4b5a-4b33-a5a9-79ed2d9c2b80,1,b,either refer,red,G,unique,earlier
3a99d374-4b5a-4b33-a5a9-79ed2d9c2b80,1,b,one social,red,E,shared,earlier
3a99d374-4b5a-4b33-a5a9-79ed2d9c2b80,1,b,either refer,blue,F,unique,earlier
3a99d374-4b5a-4b33-a5a9-79ed2d9c2b80,1,b,one social,red,I,shared,later
3a99d374-4b5a-4b33-a5a9-79ed2d9c2b80,1,b,either refer,red,F,unique,earlier
3a99d374-4b5a-4b33-a5a9-79ed2d9c2b80,1,b,one refer,red,K,unique,later
3a99d374-4b5a-4b33-a5a9-79ed2d9c2b80,1,b,one refer,red,I,shared,later
3a99d374-4b5a-4b33-a5a9-79ed2d9c2b80,1,b,one social,red,J,shared,later
cf66fb3e-ea86-420d-a456-2a04c785aadd,1,b,one social,blue,I,shared,later
cf66fb3e-ea86-420d-a456-2a04c785aadd,1,b,one refer,blue,K,unique,earlier
cf66fb3e-ea86-420d-a456-2a04c785aadd,1,b,either refer,blue,G,unique,earlier
cf66fb3e-ea86-420d-a456-2a04c785aadd,1,b,one refer,red,J,shared,later
cf66fb3e-ea86-420d-a456-2a04c785aadd,1,b,either refer,blue,K,unique,earlier
cf66fb3e-ea86-420d-a456-2a04c785aadd,1,b,one refer,blue,J,shared,earlier
cf66fb3e-ea86-420d-a456-2a04c785aadd,1,b,either refer,red,K,unique,earlier
cf66fb3e-ea86-420d-a456-2a04c785aadd,1,b,one social,red,I,shared,later
cf66fb3e-ea86-420d-a456-2a04c785aadd,1,b,either refer,red,E,shared,earlier
cf66fb3e-ea86-420d-a456-2a04c785aadd,1,b,either refer,blue,F,unique,later
cf66fb3e-ea86-420d-a456-2a04c785aadd,1,b,one refer,red,E,shared,later
cf66fb3e-ea86-420d-a456-2a04c785aadd,1,b,one social,blue,F,unique,later
cf66fb3e-ea86-420d-a456-2a04c785aadd,1,b,one refer,red,I,shared,later
cf66fb3e-ea86-420d-a456-2a04c785aadd,1,b,either refer,red,G,unique,earlier
cf66fb3e-ea86-420d-a456-2a04c785aadd,1,b,either refer,blue,E,shared,later
cf66fb3e-ea86-420d-a456-2a04c785aadd,1,b,one social,blue,E,shared,later
cf66fb3e-ea86-420d-a456-2a04c785aadd,1,b,either refer,blue,J,shared,earlier
cf66fb3e-ea86-420d-a456-2a04c785aadd,1,b,one refer,blue,E,shared,later
cf66fb3e-ea86-420d-a456-2a04c785aadd,1,b,one social,blue,G,unique,later
cf66fb3e-ea86-420d-a456-2a04c785aadd,1,b,one refer,red,G,unique,earlier
cf66fb3e-ea86-420d-a456-2a04c785aadd,1,b,one social,red,E,shared,later
cf66fb3e-ea86-420d-a456-2a04c785aadd,1,b,one social,blue,J,shared,earlier
cf66fb3e-ea86-420d-a456-2a04c785aadd,1,b,one refer,red,F,unique,later
cf66fb3e-ea86-420d-a456-2a04c785aadd,1,b,one social,red,K,unique,later
cf66fb3e-ea86-420d-a456-2a04c785aadd,1,b,one refer,red,K,unique,later
cf66fb3e-ea86-420d-a456-2a04c785aadd,1,b,either refer,blue,I,shared,earlier
cf66fb3e-ea86-420d-a456-2a04c785aadd,1,b,one social,red,F,unique,later
cf66fb3e-ea86-420d-a456-2a04c785aadd,1,b,one social,blue,K,unique,later
cf66fb3e-ea86-420d-a456-2a04c785aadd,1,b,either refer,red,J,shared,later
cf66fb3e-ea86-420d-a456-2a04c785aadd,1,b,one refer,blue,I,shared,later
cf66fb3e-ea86-420d-a456-2a04c785aadd,1,b,one refer,blue,G,unique,later
cf66fb3e-ea86-420d-a456-2a04c785aadd,1,b,one social,red,J,shared,later
cf66fb3e-ea86-420d-a456-2a04c785aadd,1,b,one refer,blue,F,unique,later
cf66fb3e-ea86-420d-a456-2a04c785aadd,1,b,one social,red,G,unique,earlier
cf66fb3e-ea86-420d-a456-2a04c785aadd,1,b,either refer,red,I,shared,earlier
cf66fb3e-ea86-420d-a456-2a04c785aadd,1,b,either refer,red,F,unique,earlier
18804f84-0a3f-42f8-9a42-e9564e9d80cd,2,b,one social,blue,G,shared,earlier
18804f84-0a3f-42f8-9a42-e9564e9d80cd,2,b,one refer,blue,C,unique,earlier
18804f84-0a3f-42f8-9a42-e9564e9d80cd,2,b,either refer,blue,I,shared,earlier
18804f84-0a3f-42f8-9a42-e9564e9d80cd,2,b,one refer,blue,G,shared,earlier
18804f84-0a3f-42f8-9a42-e9564e9d80cd,2,b,one refer,blue,E,unique,later
18804f84-0a3f-42f8-9a42-e9564e9d80cd,2,b,either refer,red,G,shared,later
18804f84-0a3f-42f8-9a42-e9564e9d80cd,2,b,one social,red,C,unique,earlier
18804f84-0a3f-42f8-9a42-e9564e9d80cd,2,b,either refer,red,C,unique,earlier
18804f84-0a3f-42f8-9a42-e9564e9d80cd,2,b,one refer,blue,A,shared,earlier
18804f84-0a3f-42f8-9a42-e9564e9d80cd,2,b,one refer,red,A,shared,later
18804f84-0a3f-42f8-9a42-e9564e9d80cd,2,b,one social,blue,E,unique,later
18804f84-0a3f-42f8-9a42-e9564e9d80cd,2,b,one social,red,I,shared,earlier
18804f84-0a3f-42f8-9a42-e9564e9d80cd,2,b,either refer,blue,G,shared,earlier
18804f84-0a3f-42f8-9a42-e9564e9d80cd,2,b,one social,red,K,unique,later
18804f84-0a3f-42f8-9a42-e9564e9d80cd,2,b,either refer,red,I,shared,earlier
18804f84-0a3f-42f8-9a42-e9564e9d80cd,2,b,either refer,blue,K,unique,earlier
18804f84-0a3f-42f8-9a42-e9564e9d80cd,2,b,one social,red,A,shared,later
18804f84-0a3f-42f8-9a42-e9564e9d80cd,2,b,one refer,red,E,unique,later
18804f84-0a3f-42f8-9a42-e9564e9d80cd,2,b,one refer,blue,K,unique,later
18804f84-0a3f-42f8-9a42-e9564e9d80cd,2,b,either refer,red,A,shared,later
18804f84-0a3f-42f8-9a42-e9564e9d80cd,2,b,either refer,blue,A,shared,later
18804f84-0a3f-42f8-9a42-e9564e9d80cd,2,b,one social,red,G,shared,later
18804f84-0a3f-42f8-9a42-e9564e9d80cd,2,b,one social,blue,A,shared,earlier
18804f84-0a3f-42f8-9a42-e9564e9d80cd,2,b,one refer,red,C,unique,earlier
18804f84-0a3f-42f8-9a42-e9564e9d80cd,2,b,one social,blue,K,unique,later
18804f84-0a3f-42f8-9a42-e9564e9d80cd,2,b,one refer,red,I,shared,earlier
18804f84-0a3f-42f8-9a42-e9564e9d80cd,2,b,one social,blue,I,shared,later
18804f84-0a3f-42f8-9a42-e9564e9d80cd,2,b,one refer,red,G,shared,later
18804f84-0a3f-42f8-9a42-e9564e9d80cd,2,b,one social,red,E,unique,later
18804f84-0a3f-42f8-9a42-e9564e9d80cd,2,b,one refer,red,K,unique,later
18804f84-0a3f-42f8-9a42-e9564e9d80cd,2,b,one refer,blue,I,shared,earlier
18804f84-0a3f-42f8-9a42-e9564e9d80cd,2,b,either refer,blue,C,unique,earlier
18804f84-0a3f-42f8-9a42-e9564e9d80cd,2,b,one social,blue,C,unique,earlier
18804f84-0a3f-42f8-9a42-e9564e9d80cd,2,b,either refer,red,K,unique,later
18804f84-0a3f-42f8-9a42-e9564e9d80cd,2,b,either refer,red,E,unique,later
18804f84-0a3f-42f8-9a42-e9564e9d80cd,2,b,either refer,blue,E,unique,later
cde2dc6c-9f1d-42ea-aba0-f1ff955b9a05,2,b,one refer,red,K,unique,later
cde2dc6c-9f1d-42ea-aba0-f1ff955b9a05,2,b,either refer,blue,A,shared,later
cde2dc6c-9f1d-42ea-aba0-f1ff955b9a05,2,b,one refer,red,C,unique,later
cde2dc6c-9f1d-42ea-aba0-f1ff955b9a05,2,b,one social,red,G,shared,earlier
cde2dc6c-9f1d-42ea-aba0-f1ff955b9a05,2,b,one social,red,A,shared,later
cde2dc6c-9f1d-42ea-aba0-f1ff955b9a05,2,b,either refer,red,A,shared,later
cde2dc6c-9f1d-42ea-aba0-f1ff955b9a05,2,b,one refer,red,I,shared,later
cde2dc6c-9f1d-42ea-aba0-f1ff955b9a05,2,b,either refer,blue,C,unique,later
cde2dc6c-9f1d-42ea-aba0-f1ff955b9a05,2,b,one social,red,I,shared,later
cde2dc6c-9f1d-42ea-aba0-f1ff955b9a05,2,b,one refer,red,E,unique,later
cde2dc6c-9f1d-42ea-aba0-f1ff955b9a05,2,b,one refer,red,A,shared,later
cde2dc6c-9f1d-42ea-aba0-f1ff955b9a05,2,b,one social,blue,A,shared,later
cde2dc6c-9f1d-42ea-aba0-f1ff955b9a05,2,b,one social,red,C,unique,later
cde2dc6c-9f1d-42ea-aba0-f1ff955b9a05,2,b,either refer,blue,I,shared,later
cde2dc6c-9f1d-42ea-aba0-f1ff955b9a05,2,b,one social,blue,E,unique,later
cde2dc6c-9f1d-42ea-aba0-f1ff955b9a05,2,b,one refer,blue,G,shared,earlier
cde2dc6c-9f1d-42ea-aba0-f1ff955b9a05,2,b,one social,blue,I,shared,later
cde2dc6c-9f1d-42ea-aba0-f1ff955b9a05,2,b,one social,blue,K,unique,later
cde2dc6c-9f1d-42ea-aba0-f1ff955b9a05,2,b,either refer,red,C,unique,later
cde2dc6c-9f1d-42ea-aba0-f1ff955b9a05,2,b,one refer,blue,C,unique,later
cde2dc6c-9f1d-42ea-aba0-f1ff955b9a05,2,b,one refer,red,G,shared,earlier
cde2dc6c-9f1d-42ea-aba0-f1ff955b9a05,2,b,either refer,blue,E,unique,later
cde2dc6c-9f1d-42ea-aba0-f1ff955b9a05,2,b,either refer,red,G,shared,earlier
cde2dc6c-9f1d-42ea-aba0-f1ff955b9a05,2,b,one refer,blue,E,unique,later
cde2dc6c-9f1d-42ea-aba0-f1ff955b9a05,2,b,either refer,red,K,unique,later
cde2dc6c-9f1d-42ea-aba0-f1ff955b9a05,2,b,either refer,red,E,unique,earlier
cde2dc6c-9f1d-42ea-aba0-f1ff955b9a05,2,b,either refer,red,I,shared,later
cde2dc6c-9f1d-42ea-aba0-f1ff955b9a05,2,b,one social,blue,G,shared,earlier
cde2dc6c-9f1d-42ea-aba0-f1ff955b9a05,2,b,one refer,blue,K,unique,later
