subject_id,item_id,counterbalance,condition,goal,audience,audience_group,tangram,shared,response.earlier
449efbc0-28e9-4d01-8d9b-0c09a80865c9,1,b,one refer,refer,one,blue,G,unique,later
449efbc0-28e9-4d01-8d9b-0c09a80865c9,1,b,one refer,refer,one,red,J,shared,later
449efbc0-28e9-4d01-8d9b-0c09a80865c9,1,b,one refer,refer,one,blue,I,shared,later
449efbc0-28e9-4d01-8d9b-0c09a80865c9,1,b,either refer,refer,either,blue,G,unique,later
98c50a39-a4a8-4d67-ae83-c2f6c027d378,1,a,one social,social,one,red,J,unique,later
98c50a39-a4a8-4d67-ae83-c2f6c027d378,1,a,either refer,refer,either,red,G,shared,earlier
98c50a39-a4a8-4d67-ae83-c2f6c027d378,1,a,one social,social,one,red,F,shared,later
98c50a39-a4a8-4d67-ae83-c2f6c027d378,1,a,one social,social,one,red,I,unique,later
98c50a39-a4a8-4d67-ae83-c2f6c027d378,1,a,one refer,refer,one,blue,E,unique,later
98c50a39-a4a8-4d67-ae83-c2f6c027d378,1,a,one refer,refer,one,blue,I,unique,later
98c50a39-a4a8-4d67-ae83-c2f6c027d378,1,a,one refer,refer,one,red,F,shared,later
98c50a39-a4a8-4d67-ae83-c2f6c027d378,1,a,one social,social,one,blue,F,shared,later
98c50a39-a4a8-4d67-ae83-c2f6c027d378,1,a,either refer,refer,either,blue,J,unique,earlier
98c50a39-a4a8-4d67-ae83-c2f6c027d378,1,a,either refer,refer,either,red,K,shared,later
98c50a39-a4a8-4d67-ae83-c2f6c027d378,1,a,either refer,refer,either,blue,F,shared,later
98c50a39-a4a8-4d67-ae83-c2f6c027d378,1,a,one refer,refer,one,red,G,shared,later
98c50a39-a4a8-4d67-ae83-c2f6c027d378,1,a,one refer,refer,one,blue,K,shared,later
98c50a39-a4a8-4d67-ae83-c2f6c027d378,1,a,one social,social,one,red,E,unique,later
98c50a39-a4a8-4d67-ae83-c2f6c027d378,1,a,one social,social,one,red,K,shared,later
98c50a39-a4a8-4d67-ae83-c2f6c027d378,1,a,one social,social,one,blue,G,shared,earlier
98c50a39-a4a8-4d67-ae83-c2f6c027d378,1,a,one refer,refer,one,red,E,unique,later
98c50a39-a4a8-4d67-ae83-c2f6c027d378,1,a,one refer,refer,one,red,J,unique,later
98c50a39-a4a8-4d67-ae83-c2f6c027d378,1,a,either refer,refer,either,red,J,unique,earlier
98c50a39-a4a8-4d67-ae83-c2f6c027d378,1,a,one social,social,one,blue,I,unique,later
98c50a39-a4a8-4d67-ae83-c2f6c027d378,1,a,one refer,refer,one,blue,F,shared,later
98c50a39-a4a8-4d67-ae83-c2f6c027d378,1,a,either refer,refer,either,red,E,unique,later
98c50a39-a4a8-4d67-ae83-c2f6c027d378,1,a,one refer,refer,one,blue,J,unique,earlier
98c50a39-a4a8-4d67-ae83-c2f6c027d378,1,a,either refer,refer,either,red,F,shared,later
98c50a39-a4a8-4d67-ae83-c2f6c027d378,1,a,either refer,refer,either,red,I,unique,later
98c50a39-a4a8-4d67-ae83-c2f6c027d378,1,a,one social,social,one,blue,J,unique,earlier
98c50a39-a4a8-4d67-ae83-c2f6c027d378,1,a,one refer,refer,one,red,K,shared,later
98c50a39-a4a8-4d67-ae83-c2f6c027d378,1,a,one refer,refer,one,red,I,unique,later
98c50a39-a4a8-4d67-ae83-c2f6c027d378,1,a,either refer,refer,either,blue,E,unique,later
98c50a39-a4a8-4d67-ae83-c2f6c027d378,1,a,one social,social,one,blue,E,unique,later
98c50a39-a4a8-4d67-ae83-c2f6c027d378,1,a,either refer,refer,either,blue,I,unique,later
98c50a39-a4a8-4d67-ae83-c2f6c027d378,1,a,one social,social,one,blue,K,shared,earlier
98c50a39-a4a8-4d67-ae83-c2f6c027d378,1,a,one refer,refer,one,blue,G,shared,earlier
98c50a39-a4a8-4d67-ae83-c2f6c027d378,1,a,either refer,refer,either,blue,G,shared,earlier
98c50a39-a4a8-4d67-ae83-c2f6c027d378,1,a,one social,social,one,red,G,shared,later
98c50a39-a4a8-4d67-ae83-c2f6c027d378,1,a,either refer,refer,either,blue,K,shared,later
7d9dbd9c-6959-4fda-9112-f0923267d33f,1,b,either refer,refer,either,blue,J,shared,earlier
7d9dbd9c-6959-4fda-9112-f0923267d33f,1,b,one social,social,one,blue,F,unique,later
7d9dbd9c-6959-4fda-9112-f0923267d33f,1,b,one refer,refer,one,red,J,shared,later
7d9dbd9c-6959-4fda-9112-f0923267d33f,1,b,one refer,refer,one,blue,K,unique,later
7d9dbd9c-6959-4fda-9112-f0923267d33f,1,b,either refer,refer,either,blue,F,unique,later
7d9dbd9c-6959-4fda-9112-f0923267d33f,1,b,either refer,refer,either,red,I,shared,later
7d9dbd9c-6959-4fda-9112-f0923267d33f,1,b,either refer,refer,either,red,K,unique,earlier
7d9dbd9c-6959-4fda-9112-f0923267d33f,1,b,one refer,refer,one,red,I,shared,earlier
7d9dbd9c-6959-4fda-9112-f0923267d33f,1,b,one refer,refer,one,red,K,unique,later
7d9dbd9c-6959-4fda-9112-f0923267d33f,1,b,one social,social,one,red,E,shared,earlier
7d9dbd9c-6959-4fda-9112-f0923267d33f,1,b,one refer,refer,one,blue,F,unique,later
7d9dbd9c-6959-4fda-9112-f0923267d33f,1,b,one social,social,one,blue,I,shared,later
7d9dbd9c-6959-4fda-9112-f0923267d33f,1,b,either refer,refer,either,red,G,unique,earlier
7d9dbd9c-6959-4fda-9112-f0923267d33f,1,b,either refer,refer,either,red,J,shared,earlier
7d9dbd9c-6959-4fda-9112-f0923267d33f,1,b,one refer,refer,one,blue,G,unique,earlier
7d9dbd9c-6959-4fda-9112-f0923267d33f,1,b,either refer,refer,either,blue,I,shared,earlier
7d9dbd9c-6959-4fda-9112-f0923267d33f,1,b,either refer,refer,either,blue,K,unique,earlier
7d9dbd9c-6959-4fda-9112-f0923267d33f,1,b,one refer,refer,one,blue,E,shared,later
7d9dbd9c-6959-4fda-9112-f0923267d33f,1,b,one refer,refer,one,red,E,shared,earlier
7d9dbd9c-6959-4fda-9112-f0923267d33f,1,b,one social,social,one,blue,J,shared,earlier
7d9dbd9c-6959-4fda-9112-f0923267d33f,1,b,either refer,refer,either,red,F,unique,earlier
7d9dbd9c-6959-4fda-9112-f0923267d33f,1,b,either refer,refer,either,red,E,shared,earlier
7d9dbd9c-6959-4fda-9112-f0923267d33f,1,b,one social,social,one,red,G,unique,later
7d9dbd9c-6959-4fda-9112-f0923267d33f,1,b,one refer,refer,one,blue,I,shared,later
7d9dbd9c-6959-4fda-9112-f0923267d33f,1,b,one social,social,one,red,J,shared,later
7d9dbd9c-6959-4fda-9112-f0923267d33f,1,b,one social,social,one,red,K,unique,later
7d9dbd9c-6959-4fda-9112-f0923267d33f,1,b,one social,social,one,red,F,unique,later
7d9dbd9c-6959-4fda-9112-f0923267d33f,1,b,one social,social,one,blue,K,unique,later
7d9dbd9c-6959-4fda-9112-f0923267d33f,1,b,one social,social,one,blue,G,unique,later
7d9dbd9c-6959-4fda-9112-f0923267d33f,1,b,one refer,refer,one,blue,J,shared,later
7d9dbd9c-6959-4fda-9112-f0923267d33f,1,b,one social,social,one,red,I,shared,later
7d9dbd9c-6959-4fda-9112-f0923267d33f,1,b,either refer,refer,either,blue,E,shared,later
7d9dbd9c-6959-4fda-9112-f0923267d33f,1,b,one refer,refer,one,red,F,unique,later
7d9dbd9c-6959-4fda-9112-f0923267d33f,1,b,one refer,refer,one,red,G,unique,later
7d9dbd9c-6959-4fda-9112-f0923267d33f,1,b,either refer,refer,either,blue,G,unique,earlier
7d9dbd9c-6959-4fda-9112-f0923267d33f,1,b,one social,social,one,blue,E,shared,later
86109b40-cbb5-406c-9a9a-5892826e72dc,1,b,either refer,refer,either,blue,F,unique,earlier
86109b40-cbb5-406c-9a9a-5892826e72dc,1,b,one social,social,one,blue,G,unique,later
86109b40-cbb5-406c-9a9a-5892826e72dc,1,b,one refer,refer,one,blue,F,unique,later
86109b40-cbb5-406c-9a9a-5892826e72dc,1,b,either refer,refer,either,red,F,unique,earlier
86109b40-cbb5-406c-9a9a-5892826e72dc,1,b,one social,social,one,red,I,shared,later
86109b40-cbb5-406c-9a9a-5892826e72dc,1,b,one refer,refer,one,blue,K,unique,earlier
86109b40-cbb5-406c-9a9a-5892826e72dc,1,b,one refer,refer,one,blue,G,unique,later
86109b40-cbb5-406c-9a9a-5892826e72dc,1,b,one social,social,one,blue,E,shared,later
86109b40-cbb5-406c-9a9a-5892826e72dc,1,b,one refer,refer,one,red,I,shared,later
86109b40-cbb5-406c-9a9a-5892826e72dc,1,b,either refer,refer,either,red,G,unique,earlier
86109b40-cbb5-406c-9a9a-5892826e72dc,1,b,one refer,refer,one,red,G,unique,earlier
86109b40-cbb5-406c-9a9a-5892826e72dc,1,b,one social,social,one,blue,F,unique,later
86109b40-cbb5-406c-9a9a-5892826e72dc,1,b,either refer,refer,either,blue,I,shared,later
86109b40-cbb5-406c-9a9a-5892826e72dc,1,b,one refer,refer,one,red,F,unique,earlier
86109b40-cbb5-406c-9a9a-5892826e72dc,1,b,one social,social,one,red,G,unique,earlier
86109b40-cbb5-406c-9a9a-5892826e72dc,1,b,either refer,refer,either,blue,J,shared,earlier
86109b40-cbb5-406c-9a9a-5892826e72dc,1,b,either refer,refer,either,red,E,shared,later
86109b40-cbb5-406c-9a9a-5892826e72dc,1,b,one social,social,one,blue,I,shared,later
86109b40-cbb5-406c-9a9a-5892826e72dc,1,b,one social,social,one,blue,J,shared,later
86109b40-cbb5-406c-9a9a-5892826e72dc,1,b,one social,social,one,blue,K,unique,later
86109b40-cbb5-406c-9a9a-5892826e72dc,1,b,either refer,refer,either,blue,E,shared,later
86109b40-cbb5-406c-9a9a-5892826e72dc,1,b,one social,social,one,red,K,unique,later
86109b40-cbb5-406c-9a9a-5892826e72dc,1,b,one refer,refer,one,blue,I,shared,later
86109b40-cbb5-406c-9a9a-5892826e72dc,1,b,either refer,refer,either,red,I,shared,later
86109b40-cbb5-406c-9a9a-5892826e72dc,1,b,one social,social,one,red,F,unique,later
86109b40-cbb5-406c-9a9a-5892826e72dc,1,b,one refer,refer,one,red,K,unique,later
86109b40-cbb5-406c-9a9a-5892826e72dc,1,b,one refer,refer,one,red,J,shared,earlier
86109b40-cbb5-406c-9a9a-5892826e72dc,1,b,either refer,refer,either,blue,K,unique,earlier
86109b40-cbb5-406c-9a9a-5892826e72dc,1,b,one refer,refer,one,red,E,shared,later
86109b40-cbb5-406c-9a9a-5892826e72dc,1,b,either refer,refer,either,blue,G,unique,earlier
86109b40-cbb5-406c-9a9a-5892826e72dc,1,b,one social,social,one,red,E,shared,later
86109b40-cbb5-406c-9a9a-5892826e72dc,1,b,either refer,refer,either,red,K,unique,earlier
86109b40-cbb5-406c-9a9a-5892826e72dc,1,b,one social,social,one,red,J,shared,earlier
86109b40-cbb5-406c-9a9a-5892826e72dc,1,b,either refer,refer,either,red,J,shared,earlier
86109b40-cbb5-406c-9a9a-5892826e72dc,1,b,one refer,refer,one,blue,J,shared,earlier
86109b40-cbb5-406c-9a9a-5892826e72dc,1,b,one refer,refer,one,blue,E,shared,later
4c7829c9-b8a5-4f73-9794-889dbf53e494,1,a,either refer,refer,either,red,E,unique,earlier
4c7829c9-b8a5-4f73-9794-889dbf53e494,1,a,one social,social,one,blue,J,unique,earlier
4c7829c9-b8a5-4f73-9794-889dbf53e494,1,a,one refer,refer,one,blue,E,unique,later
4c7829c9-b8a5-4f73-9794-889dbf53e494,1,a,either refer,refer,either,red,F,shared,later
4c7829c9-b8a5-4f73-9794-889dbf53e494,1,a,one refer,refer,one,blue,G,shared,earlier
4c7829c9-b8a5-4f73-9794-889dbf53e494,1,a,either refer,refer,either,red,I,unique,earlier
4c7829c9-b8a5-4f73-9794-889dbf53e494,1,a,either refer,refer,either,red,K,shared,later
4c7829c9-b8a5-4f73-9794-889dbf53e494,1,a,either refer,refer,either,blue,K,shared,earlier
4c7829c9-b8a5-4f73-9794-889dbf53e494,1,a,one refer,refer,one,red,J,unique,earlier
4c7829c9-b8a5-4f73-9794-889dbf53e494,1,a,one social,social,one,red,K,shared,later
4c7829c9-b8a5-4f73-9794-889dbf53e494,1,a,one social,social,one,red,J,unique,later
4c7829c9-b8a5-4f73-9794-889dbf53e494,1,a,one refer,refer,one,blue,J,unique,later
4c7829c9-b8a5-4f73-9794-889dbf53e494,1,a,one social,social,one,red,I,unique,later
4c7829c9-b8a5-4f73-9794-889dbf53e494,1,a,either refer,refer,either,red,G,shared,earlier
4c7829c9-b8a5-4f73-9794-889dbf53e494,1,a,either refer,refer,either,blue,F,shared,later
4c7829c9-b8a5-4f73-9794-889dbf53e494,1,a,either refer,refer,either,blue,J,unique,earlier
4c7829c9-b8a5-4f73-9794-889dbf53e494,1,a,one social,social,one,blue,F,shared,earlier
4c7829c9-b8a5-4f73-9794-889dbf53e494,1,a,either refer,refer,either,blue,E,unique,earlier
4c7829c9-b8a5-4f73-9794-889dbf53e494,1,a,one social,social,one,blue,E,unique,later
4c7829c9-b8a5-4f73-9794-889dbf53e494,1,a,one refer,refer,one,red,I,unique,later
4c7829c9-b8a5-4f73-9794-889dbf53e494,1,a,one social,social,one,blue,I,unique,earlier
4c7829c9-b8a5-4f73-9794-889dbf53e494,1,a,either refer,refer,either,red,J,unique,earlier
4c7829c9-b8a5-4f73-9794-889dbf53e494,1,a,one social,social,one,red,E,unique,later
4c7829c9-b8a5-4f73-9794-889dbf53e494,1,a,one social,social,one,blue,K,shared,earlier
4c7829c9-b8a5-4f73-9794-889dbf53e494,1,a,one refer,refer,one,blue,I,unique,later
4c7829c9-b8a5-4f73-9794-889dbf53e494,1,a,one social,social,one,red,F,shared,later
4c7829c9-b8a5-4f73-9794-889dbf53e494,1,a,one social,social,one,red,G,shared,earlier
4c7829c9-b8a5-4f73-9794-889dbf53e494,1,a,either refer,refer,either,blue,I,unique,earlier
4c7829c9-b8a5-4f73-9794-889dbf53e494,1,a,one refer,refer,one,blue,K,shared,earlier
4c7829c9-b8a5-4f73-9794-889dbf53e494,1,a,one refer,refer,one,red,E,unique,later
4c7829c9-b8a5-4f73-9794-889dbf53e494,1,a,either refer,refer,either,blue,G,shared,earlier
4c7829c9-b8a5-4f73-9794-889dbf53e494,1,a,one social,social,one,blue,G,shared,earlier
4c7829c9-b8a5-4f73-9794-889dbf53e494,1,a,one refer,refer,one,red,F,shared,later
4c7829c9-b8a5-4f73-9794-889dbf53e494,1,a,one refer,refer,one,blue,F,shared,earlier
4c7829c9-b8a5-4f73-9794-889dbf53e494,1,a,one refer,refer,one,red,K,shared,later
4c7829c9-b8a5-4f73-9794-889dbf53e494,1,a,one refer,refer,one,red,G,shared,earlier
a1bef9eb-3a07-49aa-a7d0-dbc86d00ec34,1,b,one refer,refer,one,blue,G,unique,later
a1bef9eb-3a07-49aa-a7d0-dbc86d00ec34,1,b,one refer,refer,one,red,K,unique,later
a1bef9eb-3a07-49aa-a7d0-dbc86d00ec34,1,b,either refer,refer,either,blue,J,shared,earlier
a1bef9eb-3a07-49aa-a7d0-dbc86d00ec34,1,b,one refer,refer,one,blue,F,unique,earlier
a1bef9eb-3a07-49aa-a7d0-dbc86d00ec34,1,b,one social,social,one,blue,I,shared,earlier
a1bef9eb-3a07-49aa-a7d0-dbc86d00ec34,1,b,one social,social,one,blue,J,shared,earlier
a1bef9eb-3a07-49aa-a7d0-dbc86d00ec34,1,b,one refer,refer,one,blue,J,shared,earlier
a1bef9eb-3a07-49aa-a7d0-dbc86d00ec34,1,b,one refer,refer,one,blue,K,unique,earlier
a1bef9eb-3a07-49aa-a7d0-dbc86d00ec34,1,b,either refer,refer,either,blue,K,unique,earlier
a1bef9eb-3a07-49aa-a7d0-dbc86d00ec34,1,b,one refer,refer,one,blue,I,shared,later
a1bef9eb-3a07-49aa-a7d0-dbc86d00ec34,1,b,either refer,refer,either,blue,F,unique,later
a1bef9eb-3a07-49aa-a7d0-dbc86d00ec34,1,b,one social,social,one,red,G,unique,earlier
a1bef9eb-3a07-49aa-a7d0-dbc86d00ec34,1,b,one social,social,one,blue,F,unique,earlier
a1bef9eb-3a07-49aa-a7d0-dbc86d00ec34,1,b,one refer,refer,one,blue,E,shared,later
a1bef9eb-3a07-49aa-a7d0-dbc86d00ec34,1,b,either refer,refer,either,red,F,unique,later
a1bef9eb-3a07-49aa-a7d0-dbc86d00ec34,1,b,one social,social,one,red,K,unique,earlier
a1bef9eb-3a07-49aa-a7d0-dbc86d00ec34,1,b,one refer,refer,one,red,I,shared,later
a1bef9eb-3a07-49aa-a7d0-dbc86d00ec34,1,b,either refer,refer,either,red,K,unique,later
a1bef9eb-3a07-49aa-a7d0-dbc86d00ec34,1,b,either refer,refer,either,red,G,unique,earlier
a1bef9eb-3a07-49aa-a7d0-dbc86d00ec34,1,b,one social,social,one,blue,G,unique,later
a1bef9eb-3a07-49aa-a7d0-dbc86d00ec34,1,b,one social,social,one,red,I,shared,later
a1bef9eb-3a07-49aa-a7d0-dbc86d00ec34,1,b,either refer,refer,either,blue,G,unique,later
a1bef9eb-3a07-49aa-a7d0-dbc86d00ec34,1,b,one social,social,one,red,F,unique,later
a1bef9eb-3a07-49aa-a7d0-dbc86d00ec34,1,b,one refer,refer,one,red,G,unique,earlier
a1bef9eb-3a07-49aa-a7d0-dbc86d00ec34,1,b,either refer,refer,either,red,E,shared,later
a1bef9eb-3a07-49aa-a7d0-dbc86d00ec34,1,b,either refer,refer,either,red,J,shared,later
a1bef9eb-3a07-49aa-a7d0-dbc86d00ec34,1,b,one refer,refer,one,red,E,shared,earlier
a1bef9eb-3a07-49aa-a7d0-dbc86d00ec34,1,b,one social,social,one,blue,E,shared,later
a1bef9eb-3a07-49aa-a7d0-dbc86d00ec34,1,b,one social,social,one,blue,K,unique,earlier
a1bef9eb-3a07-49aa-a7d0-dbc86d00ec34,1,b,either refer,refer,either,blue,I,shared,later
a1bef9eb-3a07-49aa-a7d0-dbc86d00ec34,1,b,either refer,refer,either,red,I,shared,later
a1bef9eb-3a07-49aa-a7d0-dbc86d00ec34,1,b,either refer,refer,either,blue,E,shared,later
a1bef9eb-3a07-49aa-a7d0-dbc86d00ec34,1,b,one social,social,one,red,E,shared,earlier
a1bef9eb-3a07-49aa-a7d0-dbc86d00ec34,1,b,one refer,refer,one,red,J,shared,later
a1bef9eb-3a07-49aa-a7d0-dbc86d00ec34,1,b,one social,social,one,red,J,shared,later
a1bef9eb-3a07-49aa-a7d0-dbc86d00ec34,1,b,one refer,refer,one,red,F,unique,later
12fdf8fc-b798-4925-8591-750ca00d979a,1,a,either refer,refer,either,blue,J,unique,earlier
12fdf8fc-b798-4925-8591-750ca00d979a,1,a,one refer,refer,one,red,G,shared,earlier
12fdf8fc-b798-4925-8591-750ca00d979a,1,a,one refer,refer,one,red,E,unique,later
12fdf8fc-b798-4925-8591-750ca00d979a,1,a,either refer,refer,either,red,E,unique,earlier
12fdf8fc-b798-4925-8591-750ca00d979a,1,a,either refer,refer,either,blue,I,unique,earlier
12fdf8fc-b798-4925-8591-750ca00d979a,1,a,one social,social,one,blue,G,shared,earlier
12fdf8fc-b798-4925-8591-750ca00d979a,1,a,either refer,refer,either,red,F,shared,later
12fdf8fc-b798-4925-8591-750ca00d979a,1,a,either refer,refer,either,red,J,unique,earlier
12fdf8fc-b798-4925-8591-750ca00d979a,1,a,either refer,refer,either,blue,K,shared,later
12fdf8fc-b798-4925-8591-750ca00d979a,1,a,one refer,refer,one,red,J,unique,later
12fdf8fc-b798-4925-8591-750ca00d979a,1,a,one social,social,one,red,K,shared,later
12fdf8fc-b798-4925-8591-750ca00d979a,1,a,one refer,refer,one,blue,J,unique,earlier
12fdf8fc-b798-4925-8591-750ca00d979a,1,a,one social,social,one,red,J,unique,later
12fdf8fc-b798-4925-8591-750ca00d979a,1,a,one refer,refer,one,blue,F,shared,earlier
12fdf8fc-b798-4925-8591-750ca00d979a,1,a,either refer,refer,either,blue,F,shared,earlier
12fdf8fc-b798-4925-8591-750ca00d979a,1,a,one social,social,one,blue,F,shared,later
12fdf8fc-b798-4925-8591-750ca00d979a,1,a,one social,social,one,red,F,shared,later
12fdf8fc-b798-4925-8591-750ca00d979a,1,a,one refer,refer,one,blue,G,shared,earlier
12fdf8fc-b798-4925-8591-750ca00d979a,1,a,one social,social,one,blue,I,unique,later
12fdf8fc-b798-4925-8591-750ca00d979a,1,a,either refer,refer,either,red,K,shared,later
12fdf8fc-b798-4925-8591-750ca00d979a,1,a,one refer,refer,one,blue,I,unique,later
12fdf8fc-b798-4925-8591-750ca00d979a,1,a,one social,social,one,red,G,shared,later
12fdf8fc-b798-4925-8591-750ca00d979a,1,a,one social,social,one,blue,J,unique,earlier
12fdf8fc-b798-4925-8591-750ca00d979a,1,a,one social,social,one,red,I,unique,later
12fdf8fc-b798-4925-8591-750ca00d979a,1,a,one refer,refer,one,red,I,unique,later
12fdf8fc-b798-4925-8591-750ca00d979a,1,a,one refer,refer,one,blue,E,unique,later
12fdf8fc-b798-4925-8591-750ca00d979a,1,a,either refer,refer,either,red,G,shared,earlier
12fdf8fc-b798-4925-8591-750ca00d979a,1,a,one refer,refer,one,red,K,shared,later
12fdf8fc-b798-4925-8591-750ca00d979a,1,a,either refer,refer,either,blue,E,unique,earlier
12fdf8fc-b798-4925-8591-750ca00d979a,1,a,either refer,refer,either,red,I,unique,earlier
12fdf8fc-b798-4925-8591-750ca00d979a,1,a,one social,social,one,blue,E,unique,later
12fdf8fc-b798-4925-8591-750ca00d979a,1,a,one social,social,one,blue,K,shared,earlier
12fdf8fc-b798-4925-8591-750ca00d979a,1,a,either refer,refer,either,blue,G,shared,earlier
12fdf8fc-b798-4925-8591-750ca00d979a,1,a,one refer,refer,one,blue,K,shared,later
12fdf8fc-b798-4925-8591-750ca00d979a,1,a,one social,social,one,red,E,unique,later
12fdf8fc-b798-4925-8591-750ca00d979a,1,a,one refer,refer,one,red,F,shared,later
b16cfe22-eb23-41e8-8b07-f4f460c537d4,1,a,one social,social,one,blue,E,unique,later
b16cfe22-eb23-41e8-8b07-f4f460c537d4,1,a,either refer,refer,either,blue,J,unique,later
b16cfe22-eb23-41e8-8b07-f4f460c537d4,1,a,one social,social,one,blue,G,shared,earlier
b16cfe22-eb23-41e8-8b07-f4f460c537d4,1,a,one social,social,one,red,E,unique,later
b16cfe22-eb23-41e8-8b07-f4f460c537d4,1,a,one refer,refer,one,blue,K,shared,later
b16cfe22-eb23-41e8-8b07-f4f460c537d4,1,a,one social,social,one,red,G,shared,later
b16cfe22-eb23-41e8-8b07-f4f460c537d4,1,a,one refer,refer,one,red,K,shared,later
b16cfe22-eb23-41e8-8b07-f4f460c537d4,1,a,one social,social,one,blue,J,unique,later
b16cfe22-eb23-41e8-8b07-f4f460c537d4,1,a,either refer,refer,either,red,F,shared,later
b16cfe22-eb23-41e8-8b07-f4f460c537d4,1,a,one refer,refer,one,red,F,shared,later
b16cfe22-eb23-41e8-8b07-f4f460c537d4,1,a,one refer,refer,one,blue,F,shared,later
b16cfe22-eb23-41e8-8b07-f4f460c537d4,1,a,either refer,refer,either,blue,G,shared,later
b16cfe22-eb23-41e8-8b07-f4f460c537d4,1,a,one social,social,one,blue,F,shared,later
b16cfe22-eb23-41e8-8b07-f4f460c537d4,1,a,one refer,refer,one,blue,I,unique,later
b16cfe22-eb23-41e8-8b07-f4f460c537d4,1,a,one refer,refer,one,red,J,unique,later
b16cfe22-eb23-41e8-8b07-f4f460c537d4,1,a,either refer,refer,either,red,G,shared,earlier
b16cfe22-eb23-41e8-8b07-f4f460c537d4,1,a,one social,social,one,blue,K,shared,later
b16cfe22-eb23-41e8-8b07-f4f460c537d4,1,a,either refer,refer,either,blue,F,shared,later
b16cfe22-eb23-41e8-8b07-f4f460c537d4,1,a,either refer,refer,either,red,I,unique,later
b16cfe22-eb23-41e8-8b07-f4f460c537d4,1,a,one social,social,one,red,I,unique,later
b16cfe22-eb23-41e8-8b07-f4f460c537d4,1,a,one social,social,one,red,J,unique,later
b16cfe22-eb23-41e8-8b07-f4f460c537d4,1,a,one refer,refer,one,blue,G,shared,later
b16cfe22-eb23-41e8-8b07-f4f460c537d4,1,a,either refer,refer,either,red,E,unique,later
b16cfe22-eb23-41e8-8b07-f4f460c537d4,1,a,one refer,refer,one,red,E,unique,earlier
b16cfe22-eb23-41e8-8b07-f4f460c537d4,1,a,one refer,refer,one,blue,J,unique,later
b16cfe22-eb23-41e8-8b07-f4f460c537d4,1,a,one refer,refer,one,red,I,unique,later
b16cfe22-eb23-41e8-8b07-f4f460c537d4,1,a,either refer,refer,either,red,K,shared,later
b16cfe22-eb23-41e8-8b07-f4f460c537d4,1,a,one refer,refer,one,blue,E,unique,later
b16cfe22-eb23-41e8-8b07-f4f460c537d4,1,a,one social,social,one,red,F,shared,later
b16cfe22-eb23-41e8-8b07-f4f460c537d4,1,a,either refer,refer,either,blue,K,shared,later
b16cfe22-eb23-41e8-8b07-f4f460c537d4,1,a,one social,social,one,red,K,shared,later
b16cfe22-eb23-41e8-8b07-f4f460c537d4,1,a,one refer,refer,one,red,G,shared,later
b16cfe22-eb23-41e8-8b07-f4f460c537d4,1,a,one social,social,one,blue,I,unique,later
b16cfe22-eb23-41e8-8b07-f4f460c537d4,1,a,either refer,refer,either,blue,I,unique,later
